locus_tag	ftype	length_bp	gene	EC_number	COG	product
ELFBKOLN_03120	CDS	720	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
ELFBKOLN_03121	gene	222	ytzE			
ELFBKOLN_03121	CDS	222	ytzE		COG1349	putative HTH-type transcriptional regulator YtzE
ELFBKOLN_03122	gene	711	ecsA_2			
ELFBKOLN_03122	CDS	711	ecsA_2		COG1131	ABC-type transporter ATP-binding protein EcsA
ELFBKOLN_03123	gene	1158				
ELFBKOLN_03123	CDS	1158				hypothetical protein
ELFBKOLN_03124	gene	1299	pbuO			
ELFBKOLN_03124	CDS	1299	pbuO		COG2252	Guanine/hypoxanthine permease PbuO
ELFBKOLN_03125	gene	1392				
ELFBKOLN_03125	CDS	1392		3.4.13.-		Putative dipeptidase
ELFBKOLN_03126	gene	936	cysK_2			
ELFBKOLN_03126	CDS	936	cysK_2	2.5.1.47		Cysteine synthase
ELFBKOLN_03127	gene	552	ytlP			
ELFBKOLN_03127	CDS	552	ytlP	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
ELFBKOLN_03128	gene	915				
ELFBKOLN_03128	CDS	915				hypothetical protein
ELFBKOLN_03129	gene	930	ytlR			
ELFBKOLN_03129	CDS	930	ytlR	2.7.1.-	COG1597	Putative lipid kinase YtlR
ELFBKOLN_03130	gene	2157	amyX			
ELFBKOLN_03130	CDS	2157	amyX	3.2.1.41	COG1523	Pullulanase
ELFBKOLN_03131	gene	798				
ELFBKOLN_03131	CDS	798				hypothetical protein
ELFBKOLN_03132	gene	279				
ELFBKOLN_03132	CDS	279				hypothetical protein
ELFBKOLN_03133	gene	642	trmB			
ELFBKOLN_03133	CDS	642	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
ELFBKOLN_03134	gene	846	ytnP			
ELFBKOLN_03134	CDS	846	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
ELFBKOLN_03135	gene	1701	maeA_2			
ELFBKOLN_03135	CDS	1701	maeA_2	1.1.1.38	COG0281	putative NAD-dependent malic enzyme 2
ELFBKOLN_03136	gene	318				
ELFBKOLN_03136	CDS	318				hypothetical protein
ELFBKOLN_03137	gene	1074	ysdC_2			
ELFBKOLN_03137	CDS	1074	ysdC_2	3.4.11.-	COG1363	Putative aminopeptidase YsdC
ELFBKOLN_03138	gene	447				
ELFBKOLN_03138	CDS	447				hypothetical protein
ELFBKOLN_03139	gene	324	ytpP			
ELFBKOLN_03139	CDS	324	ytpP			Thioredoxin-like protein YtpP
ELFBKOLN_03140	gene	810				
ELFBKOLN_03140	CDS	810				hypothetical protein
ELFBKOLN_03141	gene	606				
ELFBKOLN_03141	CDS	606				hypothetical protein
ELFBKOLN_03142	gene	2877	sftA			
ELFBKOLN_03142	CDS	2877	sftA			DNA translocase SftA
ELFBKOLN_03143	gene	1299	murC			
ELFBKOLN_03143	CDS	1299	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
ELFBKOLN_03144	gene	423				
ELFBKOLN_03144	CDS	423				hypothetical protein
ELFBKOLN_03145	gene	456				
ELFBKOLN_03145	CDS	456				hypothetical protein
ELFBKOLN_03146	gene	327				
ELFBKOLN_03146	CDS	327				hypothetical protein
ELFBKOLN_03147	gene	1077	aroA			
ELFBKOLN_03147	CDS	1077	aroA		COG1605	Protein AroA(G)
ELFBKOLN_03148	gene	1005	ccpA_2			
ELFBKOLN_03148	CDS	1005	ccpA_2		COG1609	Catabolite control protein A
ELFBKOLN_03149	gene	819	pomA_2			
ELFBKOLN_03149	CDS	819	pomA_2		COG1291	Chemotaxis protein PomA
ELFBKOLN_03150	gene	711	motB_2			
ELFBKOLN_03150	CDS	711	motB_2		COG1360	Motility protein B
ELFBKOLN_03151	gene	1167	acuC			
ELFBKOLN_03151	CDS	1167	acuC			Acetoin utilization protein AcuC
ELFBKOLN_03152	gene	645	IMPDH_1			
ELFBKOLN_03152	CDS	645	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
ELFBKOLN_03153	gene	633	acuA			
ELFBKOLN_03153	CDS	633	acuA	2.3.1.-		Acetoin utilization protein AcuA
ELFBKOLN_03154	gene	1719	acsA_1			
ELFBKOLN_03154	CDS	1719	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
ELFBKOLN_03155	gene	1269	tyrS1			
ELFBKOLN_03155	CDS	1269	tyrS1	6.1.1.1	COG0162	Tyrosine--tRNA ligase 1
ELFBKOLN_03156	gene	129				
ELFBKOLN_03156	CDS	129				hypothetical protein
ELFBKOLN_03157	gene	603	rpsD			
ELFBKOLN_03157	CDS	603	rpsD		COG0522	30S ribosomal protein S4
ELFBKOLN_03158	gene	1740				
ELFBKOLN_03158	CDS	1740				hypothetical protein
ELFBKOLN_03159	gene	492	msrC			
ELFBKOLN_03159	CDS	492	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
ELFBKOLN_03160	gene	624	yttP			
ELFBKOLN_03160	CDS	624	yttP			putative HTH-type transcriptional regulator YttP
ELFBKOLN_03161	gene	810	hisK			
ELFBKOLN_03161	CDS	810	hisK	3.1.3.15	COG1387	Histidinol-phosphatase
ELFBKOLN_03162	gene	1704	ezrA			
ELFBKOLN_03162	CDS	1704	ezrA		COG4477	Septation ring formation regulator EzrA
ELFBKOLN_03163	gene	1341	brnQ_2			
ELFBKOLN_03163	CDS	1341	brnQ_2		COG1114	Branched-chain amino acid transport system 2 carrier protein
ELFBKOLN_03164	gene	1146	iscS_1			
ELFBKOLN_03164	CDS	1146	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
ELFBKOLN_03165	gene	1206	thiI			
ELFBKOLN_03165	CDS	1206	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
ELFBKOLN_03166	gene	210				
ELFBKOLN_03166	CDS	210				Small, acid-soluble spore protein 2
ELFBKOLN_03167	gene	1590	acsA_2			
ELFBKOLN_03167	CDS	1590	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
ELFBKOLN_03168	gene	1590	nfdA			
ELFBKOLN_03168	CDS	1590	nfdA	3.5.1.91		N-substituted formamide deformylase
ELFBKOLN_03169	gene	804	nadK1			
ELFBKOLN_03169	CDS	804	nadK1	2.7.1.23	COG0061	NAD kinase 1
ELFBKOLN_03170	gene	1008	sppA			
ELFBKOLN_03170	CDS	1008	sppA	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
ELFBKOLN_03171	gene	495				
ELFBKOLN_03171	CDS	495				hypothetical protein
ELFBKOLN_03172	gene	681				
ELFBKOLN_03172	CDS	681				hypothetical protein
ELFBKOLN_03173	gene	456	ytfJ			
ELFBKOLN_03173	CDS	456	ytfJ		COG3874	putative spore protein YtfJ
ELFBKOLN_03174	gene	504	tpx			
ELFBKOLN_03174	CDS	504	tpx	1.11.1.15	COG2077	Thiol peroxidase
ELFBKOLN_03175	gene	987				
ELFBKOLN_03175	CDS	987				hypothetical protein
ELFBKOLN_03176	gene	1188	ackA			
ELFBKOLN_03176	CDS	1188	ackA	2.7.2.1	COG0282	Acetate kinase
ELFBKOLN_03177	gene	513	moaB			
ELFBKOLN_03177	CDS	513	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
ELFBKOLN_03178	gene	1212	argG			
ELFBKOLN_03178	CDS	1212	argG	6.3.4.5		Argininosuccinate synthase
ELFBKOLN_03179	gene	1386	argH			
ELFBKOLN_03179	CDS	1386	argH	4.3.2.1	COG0165	Argininosuccinate lyase
ELFBKOLN_03180	gene	132				
ELFBKOLN_03180	CDS	132				hypothetical protein
ELFBKOLN_03181	gene	768	fabG_7			
ELFBKOLN_03181	CDS	768	fabG_7	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
ELFBKOLN_03182	gene	684				
ELFBKOLN_03182	CDS	684				hypothetical protein
ELFBKOLN_03183	gene	1320	IMPDH_2			
ELFBKOLN_03183	CDS	1320	IMPDH_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
ELFBKOLN_03184	gene	303				
ELFBKOLN_03184	CDS	303				hypothetical protein
ELFBKOLN_03185	gene	942	nrnA			
ELFBKOLN_03185	CDS	942	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
ELFBKOLN_03186	gene	192				
ELFBKOLN_03186	CDS	192				hypothetical protein
ELFBKOLN_03187	gene	504	ytrI			
ELFBKOLN_03187	CDS	504	ytrI			Sporulation membrane protein YtrI
ELFBKOLN_03188	gene	342	ytrH			
ELFBKOLN_03188	CDS	342	ytrH			Sporulation membrane protein YtrH
ELFBKOLN_03189	gene	3348	dnaE			
ELFBKOLN_03189	CDS	3348	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
ELFBKOLN_03190	gene	1233				
ELFBKOLN_03190	CDS	1233		1.1.1.38		NAD-dependent malic enzyme
ELFBKOLN_03191	gene	873	accD			
ELFBKOLN_03191	CDS	873	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
ELFBKOLN_03192	gene	978	accA			
ELFBKOLN_03192	CDS	978	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
ELFBKOLN_03193	gene	960	pfkA_1			
ELFBKOLN_03193	CDS	960	pfkA_1	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase
ELFBKOLN_03194	gene	1758	pyk			
ELFBKOLN_03194	CDS	1758	pyk	2.7.1.40	COG0469	Pyruvate kinase
ELFBKOLN_03195	gene	402				
ELFBKOLN_03195	CDS	402				hypothetical protein
ELFBKOLN_03196	gene	1116				
ELFBKOLN_03196	CDS	1116				Sodium-lithium/proton antiporter
ELFBKOLN_03197	gene	465				
ELFBKOLN_03197	CDS	465				hypothetical protein
ELFBKOLN_03198	gene	1119	citZ			
ELFBKOLN_03198	CDS	1119	citZ	2.3.3.16	COG0372	Citrate synthase 2
ELFBKOLN_03199	gene	1272	icd			
ELFBKOLN_03199	CDS	1272	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
ELFBKOLN_03200	gene	939	mdh			
ELFBKOLN_03200	CDS	939	mdh	1.1.1.37	COG0039	Malate dehydrogenase
ELFBKOLN_03201	gene	723	phoP			
ELFBKOLN_03201	CDS	723	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
ELFBKOLN_03202	gene	1740	phoR			
ELFBKOLN_03202	CDS	1740	phoR	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
ELFBKOLN_03203	gene	2643	polA			
ELFBKOLN_03203	CDS	2643	polA	2.7.7.7		DNA polymerase I
ELFBKOLN_03204	gene	831	mutM			
ELFBKOLN_03204	CDS	831	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
ELFBKOLN_03205	gene	633	ytaF			
ELFBKOLN_03205	CDS	633	ytaF			putative sporulation protein YtaF
ELFBKOLN_03206	gene	594	coaE			
ELFBKOLN_03206	CDS	594	coaE	2.7.1.24		Dephospho-CoA kinase
ELFBKOLN_03207	gene	843	ytbE			
ELFBKOLN_03207	CDS	843	ytbE	1.-.-.-	COG0656	putative oxidoreductase YtbE
ELFBKOLN_03208	gene	1191	ydhP_2			
ELFBKOLN_03208	CDS	1191	ydhP_2		COG2814	Inner membrane transport protein YdhP
ELFBKOLN_03209	gene	381	ytcD			
ELFBKOLN_03209	CDS	381	ytcD		COG1733	putative HTH-type transcriptional regulator YtcD
ELFBKOLN_03210	gene	1023	gapB			
ELFBKOLN_03210	CDS	1023	gapB	1.2.1.59	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 2
ELFBKOLN_03211	gene	381	speH			
ELFBKOLN_03211	CDS	381	speH	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
ELFBKOLN_03212	gene	459	nrdR			
ELFBKOLN_03212	CDS	459	nrdR		COG1327	Transcriptional repressor NrdR
ELFBKOLN_03213	gene	1422	dnaB			
ELFBKOLN_03213	CDS	1422	dnaB		COG3611	Replication initiation and membrane attachment protein
ELFBKOLN_03214	gene	852	dnaI			
ELFBKOLN_03214	CDS	852	dnaI		COG1484	Primosomal protein DnaI
ELFBKOLN_03215	gene	642	ydjZ_1			
ELFBKOLN_03215	CDS	642	ydjZ_1		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
ELFBKOLN_03216	gene	846				
ELFBKOLN_03216	CDS	846				hypothetical protein
ELFBKOLN_03217	gene	267				
ELFBKOLN_03217	CDS	267				hypothetical protein
ELFBKOLN_03218	gene	1932	thrS			
ELFBKOLN_03218	CDS	1932	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase 1
ELFBKOLN_03219	gene	783	ppaX_2			
ELFBKOLN_03219	CDS	783	ppaX_2	3.6.1.1		Pyrophosphatase PpaX
ELFBKOLN_03220	gene	1782	ypdA			
ELFBKOLN_03220	CDS	1782	ypdA	2.7.13.3	COG3275	Sensor histidine kinase YpdA
ELFBKOLN_03221	gene	726	lytR			
ELFBKOLN_03221	CDS	726	lytR		COG3279	Sensory transduction protein LytR
ELFBKOLN_03222	gene	441	lrgA			
ELFBKOLN_03222	CDS	441	lrgA		COG1380	Antiholin-like protein LrgA
ELFBKOLN_03223	gene	696	lrgB			
ELFBKOLN_03223	CDS	696	lrgB		COG1346	Antiholin-like protein LrgB
ELFBKOLN_03224	gene	660				
ELFBKOLN_03224	CDS	660				hypothetical protein
ELFBKOLN_03225	gene	204				
ELFBKOLN_03225	CDS	204				hypothetical protein
ELFBKOLN_03226	gene	504	infC			
ELFBKOLN_03226	CDS	504	infC			Translation initiation factor IF-3
ELFBKOLN_03227	gene	201	rpmI			
ELFBKOLN_03227	CDS	201	rpmI		COG0291	50S ribosomal protein L35
ELFBKOLN_03228	gene	360	rplT			
ELFBKOLN_03228	CDS	360	rplT		COG0292	50S ribosomal protein L20
ELFBKOLN_03229	gene	270				
ELFBKOLN_03229	CDS	270				hypothetical protein
ELFBKOLN_03230	gene	393	ysdB			
ELFBKOLN_03230	CDS	393	ysdB			Sigma-w pathway protein YsdB
ELFBKOLN_03231	gene	1086	ysdC_3			
ELFBKOLN_03231	CDS	1086	ysdC_3	3.4.11.-	COG1363	Putative aminopeptidase YsdC
ELFBKOLN_03232	gene	975	abnA			
ELFBKOLN_03232	CDS	975	abnA	3.2.1.99	COG3507	Extracellular endo-alpha-(1->5)-L-arabinanase 1
ELFBKOLN_03233	gene	1491	araA			
ELFBKOLN_03233	CDS	1491	araA	5.3.1.4		L-arabinose isomerase
ELFBKOLN_03234	gene	1686	araB			
ELFBKOLN_03234	CDS	1686	araB	2.7.1.16	COG1069	Ribulokinase
ELFBKOLN_03235	gene	690	araD			
ELFBKOLN_03235	CDS	690	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase
ELFBKOLN_03236	gene	810	araL			
ELFBKOLN_03236	CDS	810	araL	3.1.3.23	COG0647	Sugar-phosphatase AraL
ELFBKOLN_03237	gene	1185	egsA			
ELFBKOLN_03237	CDS	1185	egsA	1.1.1.261	COG0371	Glycerol-1-phosphate dehydrogenase [NAD(P)+]
ELFBKOLN_03238	gene	1302	araN			
ELFBKOLN_03238	CDS	1302	araN		COG1653	putative arabinose-binding protein
ELFBKOLN_03239	gene	942	araP			
ELFBKOLN_03239	CDS	942	araP		COG1175	L-arabinose transport system permease protein AraP
ELFBKOLN_03240	gene	846	araQ_4			
ELFBKOLN_03240	CDS	846	araQ_4		COG0395	L-arabinose transport system permease protein AraQ
ELFBKOLN_03241	gene	1503	abfA			
ELFBKOLN_03241	CDS	1503	abfA	3.2.1.55	COG3534	Intracellular exo-alpha-(1->5)-L-arabinofuranosidase 1
ELFBKOLN_03242	gene	330				
ELFBKOLN_03242	CDS	330				hypothetical protein
ELFBKOLN_03243	gene	555				
ELFBKOLN_03243	CDS	555				hypothetical protein
ELFBKOLN_03244	gene	891				
ELFBKOLN_03244	CDS	891				hypothetical protein
ELFBKOLN_03245	gene	1797	cstA			
ELFBKOLN_03245	CDS	1797	cstA		COG1966	Peptide transporter CstA
ELFBKOLN_03246	gene	381	fosB_1			
ELFBKOLN_03246	CDS	381	fosB_1	2.5.1.-		Metallothiol transferase FosB
ELFBKOLN_03247	gene	1335	lutA_2			
ELFBKOLN_03247	CDS	1335	lutA_2			Lactate utilization protein A
ELFBKOLN_03248	gene	1413				
ELFBKOLN_03248	CDS	1413		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
ELFBKOLN_03249	gene	861	glpQ_3			
ELFBKOLN_03249	CDS	861	glpQ_3	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
ELFBKOLN_03250	gene	216	sspI			
ELFBKOLN_03250	CDS	216	sspI			Small, acid-soluble spore protein I
ELFBKOLN_03251	gene	747				
ELFBKOLN_03251	CDS	747		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
ELFBKOLN_03252	gene	1035	pheS			
ELFBKOLN_03252	CDS	1035	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
ELFBKOLN_03253	gene	2415	pheT			
ELFBKOLN_03253	CDS	2415	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
ELFBKOLN_03254	gene	942	rnhC			
ELFBKOLN_03254	CDS	942	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
ELFBKOLN_03255	gene	258	zapA			
ELFBKOLN_03255	CDS	258	zapA		COG3027	Cell division protein ZapA
ELFBKOLN_03256	gene	534				
ELFBKOLN_03256	CDS	534				hypothetical protein
ELFBKOLN_03257	gene	1713	polX			
ELFBKOLN_03257	CDS	1713	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
ELFBKOLN_03258	gene	2358	mutS2			
ELFBKOLN_03258	CDS	2358	mutS2	3.1.-.-		Endonuclease MutS2
ELFBKOLN_03259	gene	405				
ELFBKOLN_03259	CDS	405				hypothetical protein
ELFBKOLN_03260	gene	1683	fadD			
ELFBKOLN_03260	CDS	1683	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
ELFBKOLN_03261	gene	585	fadR			
ELFBKOLN_03261	CDS	585	fadR			Fatty acid metabolism regulator protein
ELFBKOLN_03262	gene	777	fadB			
ELFBKOLN_03262	CDS	777	fadB	4.2.1.17	COG1024	putative enoyl-CoA hydratase
ELFBKOLN_03263	gene	774	etfB			
ELFBKOLN_03263	CDS	774	etfB		COG2086	Electron transfer flavoprotein subunit beta
ELFBKOLN_03264	gene	978	carE			
ELFBKOLN_03264	CDS	978	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
ELFBKOLN_03265	gene	153				
ELFBKOLN_03265	CDS	153				hypothetical protein
ELFBKOLN_03266	gene	1488	abf2			
ELFBKOLN_03266	CDS	1488	abf2	3.2.1.55	COG3534	Intracellular exo-alpha-L-arabinofuranosidase 2
ELFBKOLN_03267	gene	315	trxA			
ELFBKOLN_03267	CDS	315	trxA		COG0526	Thioredoxin
ELFBKOLN_03268	gene	1773	uvrC_2			
ELFBKOLN_03268	CDS	1773	uvrC_2		COG0322	UvrABC system protein C
ELFBKOLN_03269	gene	1230	lysC			
ELFBKOLN_03269	CDS	1230	lysC	2.7.2.4	COG0527	Aspartokinase 2
ELFBKOLN_03270	gene	447	yslB			
ELFBKOLN_03270	CDS	447	yslB			putative protein YslB
ELFBKOLN_03271	gene	609	sdhC			
ELFBKOLN_03271	CDS	609	sdhC		COG2009	Succinate dehydrogenase cytochrome b558 subunit
ELFBKOLN_03272	gene	1767	frdA			
ELFBKOLN_03272	CDS	1767	frdA	1.3.5.4		Fumarate reductase flavoprotein subunit
ELFBKOLN_03273	gene	762	frdB			
ELFBKOLN_03273	CDS	762	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
ELFBKOLN_03274	gene	444				
ELFBKOLN_03274	CDS	444				hypothetical protein
ELFBKOLN_03275	gene	225	gerE			
ELFBKOLN_03275	CDS	225	gerE		COG2771	Spore germination protein GerE
ELFBKOLN_03276	gene	441	yusO_2			
ELFBKOLN_03276	CDS	441	yusO_2			putative HTH-type transcriptional regulator YusO
ELFBKOLN_03277	gene	816	racE			
ELFBKOLN_03277	CDS	816	racE	5.1.1.3	COG0796	Glutamate racemase 1
ELFBKOLN_03278	gene	1101	gerM			
ELFBKOLN_03278	CDS	1101	gerM		COG5401	Spore germination protein GerM
ELFBKOLN_03279	gene	738	rph			
ELFBKOLN_03279	CDS	738	rph	2.7.7.56	COG0689	Ribonuclease PH
ELFBKOLN_03280	gene	588				
ELFBKOLN_03280	CDS	588		3.6.1.66		dITP/XTP pyrophosphatase
ELFBKOLN_03281	gene	510				
ELFBKOLN_03281	CDS	510		3.1.4.-		Putative metallophosphoesterase MG207 
ELFBKOLN_03282	gene	76				
ELFBKOLN_03282	tRNA	76				tRNA-Arg(tct)
ELFBKOLN_03283	gene	825	ysnF			
ELFBKOLN_03283	CDS	825	ysnF			Stress response protein YsnF
ELFBKOLN_03284	gene	1311	nanM			
ELFBKOLN_03284	CDS	1311	nanM	5.1.3.24		N-acetylneuraminate epimerase
ELFBKOLN_03285	gene	519	ysnE			
ELFBKOLN_03285	CDS	519	ysnE	2.3.1.-		putative N-acetyltransferase YsnE
ELFBKOLN_03286	gene	324				
ELFBKOLN_03286	CDS	324				hypothetical protein
ELFBKOLN_03287	gene	1725	ilvB			
ELFBKOLN_03287	CDS	1725	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
ELFBKOLN_03288	gene	519	ilvH			
ELFBKOLN_03288	CDS	519	ilvH	2.2.1.6	COG0440	Acetolactate synthase small subunit
ELFBKOLN_03289	gene	1029	ilvC			
ELFBKOLN_03289	CDS	1029	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
ELFBKOLN_03290	gene	1557	leuA			
ELFBKOLN_03290	CDS	1557	leuA	2.3.3.13		2-isopropylmalate synthase
ELFBKOLN_03291	gene	1098	leuB			
ELFBKOLN_03291	CDS	1098	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
ELFBKOLN_03292	gene	1419	leuC			
ELFBKOLN_03292	CDS	1419	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
ELFBKOLN_03293	gene	600	leuD1			
ELFBKOLN_03293	CDS	600	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
ELFBKOLN_03294	gene	1005				
ELFBKOLN_03294	CDS	1005				hypothetical protein
ELFBKOLN_03295	gene	1275	tig			
ELFBKOLN_03295	CDS	1275	tig	5.2.1.8	COG0544	Trigger factor
ELFBKOLN_03296	gene	1263	clpX			
ELFBKOLN_03296	CDS	1263	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
ELFBKOLN_03297	gene	1659	lon2			
ELFBKOLN_03297	CDS	1659	lon2	3.4.21.53	COG1067	Lon protease 2
ELFBKOLN_03298	gene	2325	lon1			
ELFBKOLN_03298	CDS	2325	lon1	3.4.21.53	COG0466	Lon protease 1
ELFBKOLN_03299	gene	588	engB			
ELFBKOLN_03299	CDS	588	engB		COG0218	putative GTP-binding protein EngB
ELFBKOLN_03300	gene	498				
ELFBKOLN_03300	CDS	498				hypothetical protein
ELFBKOLN_03301	gene	1368	hemA			
ELFBKOLN_03301	CDS	1368	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
ELFBKOLN_03302	gene	831	ccsA_1			
ELFBKOLN_03302	CDS	831	ccsA_1			Cytochrome c biogenesis protein CcsA
ELFBKOLN_03303	gene	942	hemC			
ELFBKOLN_03303	CDS	942	hemC	2.5.1.61		Porphobilinogen deaminase
ELFBKOLN_03304	gene	789				
ELFBKOLN_03304	CDS	789				hypothetical protein
ELFBKOLN_03305	gene	975	hemB			
ELFBKOLN_03305	CDS	975	hemB	4.2.1.24		Delta-aminolevulinic acid dehydratase
ELFBKOLN_03306	gene	1293	hemL			
ELFBKOLN_03306	CDS	1293	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
ELFBKOLN_03307	gene	2211				
ELFBKOLN_03307	CDS	2211				hypothetical protein
ELFBKOLN_03308	gene	1035				
ELFBKOLN_03308	CDS	1035				hypothetical protein
ELFBKOLN_03309	gene	192				
ELFBKOLN_03309	CDS	192				hypothetical protein
ELFBKOLN_03310	gene	2643	valS			
ELFBKOLN_03310	CDS	2643	valS	6.1.1.9	COG0525	Valine--tRNA ligase
ELFBKOLN_03311	gene	1293	fpgS			
ELFBKOLN_03311	CDS	1293	fpgS	6.3.2.17		Folylpolyglutamate synthase
ELFBKOLN_03312	gene	747	comC			
ELFBKOLN_03312	CDS	747	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
ELFBKOLN_03313	gene	999	spoIIB			
ELFBKOLN_03313	CDS	999	spoIIB			Stage II sporulation protein B
ELFBKOLN_03314	gene	570	maf			
ELFBKOLN_03314	CDS	570	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
ELFBKOLN_03315	gene	696				
ELFBKOLN_03315	CDS	696				hypothetical protein
ELFBKOLN_03316	gene	1014	mreB			
ELFBKOLN_03316	CDS	1014	mreB		COG1077	Cell shape-determining protein MreB
ELFBKOLN_03317	gene	873	mreC			
ELFBKOLN_03317	CDS	873	mreC		COG1792	Cell shape-determining protein MreC
ELFBKOLN_03318	gene	519	mreD			
ELFBKOLN_03318	CDS	519	mreD		COG2891	Rod shape-determining protein MreD
ELFBKOLN_03319	gene	681	minC			
ELFBKOLN_03319	CDS	681	minC		COG0850	Septum site-determining protein MinC
ELFBKOLN_03320	gene	807	minD			
ELFBKOLN_03320	CDS	807	minD		COG2894	Septum site-determining protein MinD
ELFBKOLN_03321	gene	792	spoIVFA			
ELFBKOLN_03321	CDS	792	spoIVFA		COG0739	Stage IV sporulation protein FA
ELFBKOLN_03322	gene	867	spoIVFB			
ELFBKOLN_03322	CDS	867	spoIVFB	3.4.24.-	COG1994	Stage IV sporulation protein FB
ELFBKOLN_03323	gene	309	rplU			
ELFBKOLN_03323	CDS	309	rplU		COG0261	50S ribosomal protein L21
ELFBKOLN_03324	gene	342				
ELFBKOLN_03324	CDS	342				hypothetical protein
ELFBKOLN_03325	gene	285	rpmA			
ELFBKOLN_03325	CDS	285	rpmA		COG0211	50S ribosomal protein L27
ELFBKOLN_03326	gene	579	spo0B			
ELFBKOLN_03326	CDS	579	spo0B	2.7.-.-		Sporulation initiation phosphotransferase B
ELFBKOLN_03327	gene	1287	obg			
ELFBKOLN_03327	CDS	1287	obg	3.6.5.-	COG0536	GTPase Obg
ELFBKOLN_03328	gene	444				
ELFBKOLN_03328	CDS	444				hypothetical protein
ELFBKOLN_03329	gene	879	pheA			
ELFBKOLN_03329	CDS	879	pheA			Bifunctional chorismate mutase/prephenate dehydratase
ELFBKOLN_03330	gene	543	nadR			
ELFBKOLN_03330	CDS	543	nadR		COG1827	Transcription repressor NadR
ELFBKOLN_03331	gene	1188	nifS			
ELFBKOLN_03331	CDS	1188	nifS	2.8.1.7	COG1104	Putative cysteine desulfurase NifS
ELFBKOLN_03332	gene	1596	nadB			
ELFBKOLN_03332	CDS	1596	nadB	1.4.3.16	COG0029	L-aspartate oxidase
ELFBKOLN_03333	gene	870	nadC			
ELFBKOLN_03333	CDS	870	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
ELFBKOLN_03334	gene	1107	nadA			
ELFBKOLN_03334	CDS	1107	nadA	2.5.1.72	COG0379	Quinolinate synthase A
ELFBKOLN_03335	gene	1161	safA			
ELFBKOLN_03335	CDS	1161	safA			SpoIVD-associated factor A
ELFBKOLN_03336	gene	600	coxA			
