locus_tag	ftype	length_bp	gene	EC_number	COG	product
PCOCLAEF_02279	gene	363				
PCOCLAEF_02279	CDS	363				hypothetical protein
PCOCLAEF_02280	gene	423	hit			
PCOCLAEF_02280	CDS	423	hit		COG0537	Protein hit
PCOCLAEF_02281	gene	753	ecsA			
PCOCLAEF_02281	CDS	753	ecsA		COG1131	ABC-type transporter ATP-binding protein EcsA
PCOCLAEF_02282	gene	1224				
PCOCLAEF_02282	CDS	1224				hypothetical protein
PCOCLAEF_02283	gene	504	hmoB			
PCOCLAEF_02283	CDS	504	hmoB	1.14.14.18	COG2329	Heme-degrading monooxygenase HmoB
PCOCLAEF_02284	gene	1062	hemE			
PCOCLAEF_02284	CDS	1062	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
PCOCLAEF_02285	gene	930	hemH			
PCOCLAEF_02285	CDS	930	hemH	4.99.1.1	COG0276	Ferrochelatase
PCOCLAEF_02286	gene	345				
PCOCLAEF_02286	CDS	345				hypothetical protein
PCOCLAEF_02287	gene	786				
PCOCLAEF_02287	CDS	786				hypothetical protein
PCOCLAEF_02288	gene	771				
PCOCLAEF_02288	CDS	771				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
PCOCLAEF_02289	gene	678	yetJ			
PCOCLAEF_02289	CDS	678	yetJ		COG0670	putative protein YetJ
PCOCLAEF_02290	gene	2601	clpB			
PCOCLAEF_02290	CDS	2601	clpB		COG0542	Chaperone protein ClpB
PCOCLAEF_02291	gene	690	gpmA_4			
PCOCLAEF_02291	CDS	690	gpmA_4	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
PCOCLAEF_02292	gene	180				
PCOCLAEF_02292	CDS	180				hypothetical protein
PCOCLAEF_02293	gene	1104				
PCOCLAEF_02293	CDS	1104				hypothetical protein
PCOCLAEF_02294	gene	939	fabHA			
PCOCLAEF_02294	CDS	939	fabHA	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 1
PCOCLAEF_02295	gene	1242	fabF			
PCOCLAEF_02295	CDS	1242	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
PCOCLAEF_02296	gene	456				
PCOCLAEF_02296	CDS	456				hypothetical protein
PCOCLAEF_02297	gene	417	ohrA			
PCOCLAEF_02297	CDS	417	ohrA		COG1764	Organic hydroperoxide resistance protein OhrA
PCOCLAEF_02298	gene	996	trpS			
PCOCLAEF_02298	CDS	996	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
PCOCLAEF_02299	gene	345				
PCOCLAEF_02299	CDS	345				hypothetical protein
PCOCLAEF_02300	gene	1668	dppE_3			
PCOCLAEF_02300	CDS	1668	dppE_3		COG4166	Dipeptide-binding protein DppE
PCOCLAEF_02301	gene	930	oppB			
PCOCLAEF_02301	CDS	930	oppB		COG0601	Oligopeptide transport system permease protein OppB
PCOCLAEF_02302	gene	1035	oppC			
PCOCLAEF_02302	CDS	1035	oppC		COG1173	Oligopeptide transport system permease protein OppC
PCOCLAEF_02303	gene	1077	oppD			
PCOCLAEF_02303	CDS	1077	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
PCOCLAEF_02304	gene	969	oppF			
PCOCLAEF_02304	CDS	969	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
PCOCLAEF_02305	gene	396	spxA			
PCOCLAEF_02305	CDS	396	spxA		COG1393	Regulatory protein Spx
PCOCLAEF_02306	gene	654	mecA			
PCOCLAEF_02306	CDS	654	mecA		COG4862	Adapter protein MecA 1
PCOCLAEF_02307	gene	1116				
PCOCLAEF_02307	CDS	1116				hypothetical protein
PCOCLAEF_02308	gene	1806	pepF1_1			
PCOCLAEF_02308	CDS	1806	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
PCOCLAEF_02309	gene	261				
PCOCLAEF_02309	CDS	261				hypothetical protein
PCOCLAEF_02310	gene	627	hbp1			
PCOCLAEF_02310	CDS	627	hbp1		COG5386	Hemin/hemoglobin-binding protein 1
PCOCLAEF_02311	gene	1710	hbp2			
PCOCLAEF_02311	CDS	1710	hbp2		COG5386	Hemin/hemoglobin-binding protein 2
PCOCLAEF_02312	gene	873	isdE_2			
PCOCLAEF_02312	CDS	873	isdE_2			High-affinity heme uptake system protein IsdE
PCOCLAEF_02313	gene	990	isdF			
PCOCLAEF_02313	CDS	990	isdF			putative heme-iron transport system permease protein IsdF
PCOCLAEF_02314	gene	780	yusV_1			
PCOCLAEF_02314	CDS	780	yusV_1		COG1120	putative siderophore transport system ATP-binding protein YusV
PCOCLAEF_02315	gene	741	srtB			
PCOCLAEF_02315	CDS	741	srtB	3.4.22.-	COG4509	Sortase B
PCOCLAEF_02316	gene	477				
PCOCLAEF_02316	CDS	477				hypothetical protein
PCOCLAEF_02317	gene	3456				
PCOCLAEF_02317	CDS	3456				hypothetical protein
PCOCLAEF_02318	gene	5133				
PCOCLAEF_02318	CDS	5133				hypothetical protein
PCOCLAEF_02319	gene	4590				
PCOCLAEF_02319	CDS	4590				hypothetical protein
PCOCLAEF_02320	gene	348				
PCOCLAEF_02320	CDS	348				hypothetical protein
PCOCLAEF_02321	gene	567				
PCOCLAEF_02321	CDS	567				hypothetical protein
PCOCLAEF_02322	gene	762				
PCOCLAEF_02322	CDS	762		1.1.1.391	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NAD(+)) 2
PCOCLAEF_02323	gene	1074				
PCOCLAEF_02323	CDS	1074				hypothetical protein
PCOCLAEF_02324	gene	1368	norR_1			
PCOCLAEF_02324	CDS	1368	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
PCOCLAEF_02325	gene	1584	carA_1			
PCOCLAEF_02325	CDS	1584	carA_1	2.8.3.23	COG4670	Caffeate CoA-transferase
PCOCLAEF_02326	gene	1224				
PCOCLAEF_02326	CDS	1224				L-lactate transporter
PCOCLAEF_02327	gene	930				
PCOCLAEF_02327	CDS	930		1.6.5.11	COG2070	NADH:quinone reductase
PCOCLAEF_02328	gene	159				
PCOCLAEF_02328	CDS	159				hypothetical protein
PCOCLAEF_02329	gene	390	gloA			
PCOCLAEF_02329	CDS	390	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
PCOCLAEF_02330	gene	618				
PCOCLAEF_02330	CDS	618		3.-.-.-		putative metallo-hydrolase
PCOCLAEF_02331	gene	672				
PCOCLAEF_02331	CDS	672				hypothetical protein
PCOCLAEF_02332	gene	696				
PCOCLAEF_02332	CDS	696				hypothetical protein
PCOCLAEF_02333	gene	879	rhaR_4			
PCOCLAEF_02333	CDS	879	rhaR_4			HTH-type transcriptional activator RhaR
PCOCLAEF_02334	gene	1077	gfo			
PCOCLAEF_02334	CDS	1077	gfo	1.1.99.28		Glucose--fructose oxidoreductase
PCOCLAEF_02335	gene	741	iolE			
PCOCLAEF_02335	CDS	741	iolE	4.2.1.44		Inosose dehydratase
PCOCLAEF_02336	gene	723				
PCOCLAEF_02336	CDS	723				hypothetical protein
PCOCLAEF_02337	gene	969				
PCOCLAEF_02337	CDS	969				hypothetical protein
PCOCLAEF_02338	gene	1050	ydgJ			
PCOCLAEF_02338	CDS	1050	ydgJ	1.-.-.-	COG0673	putative oxidoreductase YdgJ
PCOCLAEF_02339	gene	186				
PCOCLAEF_02339	CDS	186				hypothetical protein
PCOCLAEF_02340	gene	1902	yjcS_2			
PCOCLAEF_02340	CDS	1902	yjcS_2	3.1.6.-	COG2015	Putative alkyl/aryl-sulfatase YjcS
PCOCLAEF_02341	gene	342				
PCOCLAEF_02341	CDS	342				hypothetical protein
PCOCLAEF_02342	gene	2292	nrdE			
PCOCLAEF_02342	CDS	2292	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha
PCOCLAEF_02343	gene	1050	nrdB			
PCOCLAEF_02343	CDS	1050	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
PCOCLAEF_02344	gene	438				
PCOCLAEF_02344	CDS	438				Flavodoxin
PCOCLAEF_02345	gene	327	trxA_3			
PCOCLAEF_02345	CDS	327	trxA_3		COG0526	Thioredoxin
PCOCLAEF_02346	gene	300				
PCOCLAEF_02346	CDS	300				hypothetical protein
PCOCLAEF_02347	gene	177				
PCOCLAEF_02347	CDS	177				hypothetical protein
PCOCLAEF_02348	gene	318				
PCOCLAEF_02348	CDS	318				hypothetical protein
PCOCLAEF_02349	gene	642				
PCOCLAEF_02349	CDS	642				hypothetical protein
PCOCLAEF_02350	gene	1008				
PCOCLAEF_02350	CDS	1008				hypothetical protein
PCOCLAEF_02351	gene	855	cysL			
PCOCLAEF_02351	CDS	855	cysL		COG0583	HTH-type transcriptional regulator CysL
PCOCLAEF_02352	gene	1017				
PCOCLAEF_02352	CDS	1017				hypothetical protein
PCOCLAEF_02353	gene	735	nagR_2			
PCOCLAEF_02353	CDS	735	nagR_2		COG2188	HTH-type transcriptional repressor NagR
PCOCLAEF_02354	gene	1743				
PCOCLAEF_02354	CDS	1743				hypothetical protein
PCOCLAEF_02355	gene	666				
PCOCLAEF_02355	CDS	666				hypothetical protein
PCOCLAEF_02356	gene	474	mshD_2			
PCOCLAEF_02356	CDS	474	mshD_2	2.3.1.189		Mycothiol acetyltransferase
PCOCLAEF_02357	gene	1236	yhaP			
PCOCLAEF_02357	CDS	1236	yhaP		COG1668	putative protein YhaP
PCOCLAEF_02358	gene	903	btuD_5			
PCOCLAEF_02358	CDS	903	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
PCOCLAEF_02359	gene	1458	mtlR			
PCOCLAEF_02359	CDS	1458	mtlR			Transcriptional regulator MtlR
PCOCLAEF_02360	gene	474	mngA_3			
PCOCLAEF_02360	CDS	474	mngA_3		COG1299	PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component
PCOCLAEF_02361	gene	312	manP_4			
PCOCLAEF_02361	CDS	312	manP_4		COG1299	PTS system mannose-specific EIIBCA component
PCOCLAEF_02362	gene	1098	fruA_9			
PCOCLAEF_02362	CDS	1098	fruA_9		COG1299	PTS system fructose-specific EIIB'BC component
PCOCLAEF_02363	gene	855	gatY_2			
PCOCLAEF_02363	CDS	855	gatY_2	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit GatY
PCOCLAEF_02364	gene	900	gatY_3			
PCOCLAEF_02364	CDS	900	gatY_3	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit GatY
PCOCLAEF_02365	gene	711				
PCOCLAEF_02365	CDS	711				hypothetical protein
PCOCLAEF_02366	gene	690				
PCOCLAEF_02366	CDS	690				hypothetical protein
PCOCLAEF_02367	gene	73				
PCOCLAEF_02367	tRNA	73				tRNA-Lys(ttt)
PCOCLAEF_02368	gene	75				
PCOCLAEF_02368	tRNA	75				tRNA-Gln(ttg)
PCOCLAEF_02369	gene	84				
PCOCLAEF_02369	tRNA	84				tRNA-Tyr(gta)
PCOCLAEF_02370	gene	74				
PCOCLAEF_02370	tRNA	74				tRNA-Thr(cgt)
PCOCLAEF_02371	gene	73				
PCOCLAEF_02371	tRNA	73				tRNA-Glu(ttc)
PCOCLAEF_02372	gene	1824	kimA			
PCOCLAEF_02372	CDS	1824	kimA		COG0531	Potassium transporter KimA
PCOCLAEF_02373	gene	237				
PCOCLAEF_02373	CDS	237				hypothetical protein
PCOCLAEF_02374	gene	966	galR			
PCOCLAEF_02374	CDS	966	galR		COG1609	HTH-type transcriptional regulator GalR
PCOCLAEF_02375	gene	636				
PCOCLAEF_02375	CDS	636				hypothetical protein
PCOCLAEF_02376	gene	1776	bbmA			
PCOCLAEF_02376	CDS	1776	bbmA	3.2.1.-	COG0366	Intracellular maltogenic amylase
PCOCLAEF_02377	gene	1260	mdxE			
PCOCLAEF_02377	CDS	1260	mdxE		COG2182	Maltodextrin-binding protein MdxE
PCOCLAEF_02378	gene	1308				
PCOCLAEF_02378	CDS	1308				hypothetical protein
PCOCLAEF_02379	gene	852	malG			
PCOCLAEF_02379	CDS	852	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
PCOCLAEF_02380	gene	834				
PCOCLAEF_02380	CDS	834				hypothetical protein
PCOCLAEF_02381	gene	2262	malP			
PCOCLAEF_02381	CDS	2262	malP	2.4.1.8		Maltose phosphorylase
PCOCLAEF_02382	gene	1296				
PCOCLAEF_02382	CDS	1296				hypothetical protein
PCOCLAEF_02383	gene	822	dacA_3			
PCOCLAEF_02383	CDS	822	dacA_3	2.7.7.85	COG1624	Diadenylate cyclase
PCOCLAEF_02384	gene	1362	cdaR			
PCOCLAEF_02384	CDS	1362	cdaR		COG4856	CdaA regulatory protein CdaR
PCOCLAEF_02385	gene	1353	glmM			
PCOCLAEF_02385	CDS	1353	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
PCOCLAEF_02386	gene	462	yvbK			
PCOCLAEF_02386	CDS	462	yvbK	2.3.1.-		putative N-acetyltransferase YvbK
PCOCLAEF_02387	gene	834				
PCOCLAEF_02387	CDS	834				hypothetical protein
PCOCLAEF_02388	gene	1941	bceB_1			
PCOCLAEF_02388	CDS	1941	bceB_1		COG0577	Bacitracin export permease protein BceB
PCOCLAEF_02389	gene	768	yxdL			
PCOCLAEF_02389	CDS	768	yxdL		COG1136	ABC transporter ATP-binding protein YxdL
PCOCLAEF_02390	gene	756				
PCOCLAEF_02390	CDS	756		1.11.1.-	COG3253	Putative heme-dependent peroxidase
PCOCLAEF_02391	gene	231				
PCOCLAEF_02391	CDS	231				hypothetical protein
PCOCLAEF_02392	gene	732	nfrA2			
PCOCLAEF_02392	CDS	732	nfrA2	1.5.1.39	COG0778	FMN reductase [NAD(P)H]
PCOCLAEF_02393	gene	957	yvyI			
PCOCLAEF_02393	CDS	957	yvyI	5.3.1.8	COG1482	Putative mannose-6-phosphate isomerase YvyI
PCOCLAEF_02394	gene	810	xylF			
PCOCLAEF_02394	CDS	810	xylF	3.7.1.9		2-hydroxymuconate semialdehyde hydrolase
PCOCLAEF_02395	gene	1134	nagA_2			
PCOCLAEF_02395	CDS	1134	nagA_2	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
PCOCLAEF_02396	gene	765	glcR			
PCOCLAEF_02396	CDS	765	glcR		COG1349	HTH-type transcriptional repressor GlcR
PCOCLAEF_02397	gene	855				
PCOCLAEF_02397	CDS	855				hypothetical protein
PCOCLAEF_02398	gene	174				
PCOCLAEF_02398	CDS	174				hypothetical protein
PCOCLAEF_02399	gene	1995	feoB			
PCOCLAEF_02399	CDS	1995	feoB		COG0370	Fe(2+) transporter FeoB
PCOCLAEF_02400	gene	228				
PCOCLAEF_02400	CDS	228				hypothetical protein
PCOCLAEF_02401	gene	978	pta_2			
PCOCLAEF_02401	CDS	978	pta_2	2.3.1.8	COG0280	Phosphate acetyltransferase
PCOCLAEF_02402	gene	567	pdxT			
PCOCLAEF_02402	CDS	567	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
PCOCLAEF_02403	gene	888	pdxS			
PCOCLAEF_02403	CDS	888	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
PCOCLAEF_02404	gene	1446	norG			
PCOCLAEF_02404	CDS	1446	norG		COG1167	HTH-type transcriptional regulator NorG
PCOCLAEF_02405	gene	2007				
PCOCLAEF_02405	CDS	2007				hypothetical protein
PCOCLAEF_02406	gene	468	gatA_1			
PCOCLAEF_02406	CDS	468	gatA_1		COG1762	PTS system galactitol-specific EIIA component
PCOCLAEF_02407	gene	276	gatB_3			
PCOCLAEF_02407	CDS	276	gatB_3	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
PCOCLAEF_02408	gene	1350	gatC_3			
PCOCLAEF_02408	CDS	1350	gatC_3		COG3775	PTS system galactitol-specific EIIC component
PCOCLAEF_02409	gene	933	lacC_2			
PCOCLAEF_02409	CDS	933	lacC_2	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
PCOCLAEF_02410	gene	651	drdA			
PCOCLAEF_02410	CDS	651	drdA	4.1.2.-		5-deoxy-D-ribulose 1-phosphate aldolase
PCOCLAEF_02411	gene	198				
PCOCLAEF_02411	CDS	198				hypothetical protein
PCOCLAEF_02412	gene	1524	betL			
PCOCLAEF_02412	CDS	1524	betL		COG1292	Glycine betaine transporter BetL
PCOCLAEF_02413	gene	1371	argH			
PCOCLAEF_02413	CDS	1371	argH	4.3.2.1	COG0165	Argininosuccinate lyase
PCOCLAEF_02414	gene	1215	argG			
PCOCLAEF_02414	CDS	1215	argG	6.3.4.5		Argininosuccinate synthase
PCOCLAEF_02415	gene	1044	aes_2			
PCOCLAEF_02415	CDS	1044	aes_2	3.1.1.-		Acetyl esterase
PCOCLAEF_02416	gene	591				
PCOCLAEF_02416	CDS	591				hypothetical protein
PCOCLAEF_02417	gene	1332	mepA_3			
PCOCLAEF_02417	CDS	1332	mepA_3			Multidrug export protein MepA
PCOCLAEF_02418	gene	1272				
PCOCLAEF_02418	CDS	1272				hypothetical protein
PCOCLAEF_02419	gene	1689				
PCOCLAEF_02419	CDS	1689				hypothetical protein
PCOCLAEF_02420	gene	84				
PCOCLAEF_02420	tRNA	84				tRNA-Leu(gag)
PCOCLAEF_02421	gene	456				
PCOCLAEF_02421	CDS	456				hypothetical protein
PCOCLAEF_02422	gene	324				
PCOCLAEF_02422	CDS	324				hypothetical protein
PCOCLAEF_02423	gene	627				
PCOCLAEF_02423	CDS	627				hypothetical protein
PCOCLAEF_02424	gene	390	crcB_1			
PCOCLAEF_02424	CDS	390	crcB_1			Putative fluoride ion transporter CrcB
PCOCLAEF_02425	gene	357	crcB_2			
PCOCLAEF_02425	CDS	357	crcB_2			Putative fluoride ion transporter CrcB
PCOCLAEF_02426	gene	381				
PCOCLAEF_02426	CDS	381				hypothetical protein
PCOCLAEF_02427	gene	1143				
PCOCLAEF_02427	CDS	1143				hypothetical protein
PCOCLAEF_02428	gene	462	tsaE			
PCOCLAEF_02428	CDS	462	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
PCOCLAEF_02429	gene	693	tsaB			
PCOCLAEF_02429	CDS	693	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
PCOCLAEF_02430	gene	480	rimI			
PCOCLAEF_02430	CDS	480	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
PCOCLAEF_02431	gene	1023	tsaD			
PCOCLAEF_02431	CDS	1023	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
PCOCLAEF_02432	gene	960				
PCOCLAEF_02432	CDS	960				hypothetical protein
PCOCLAEF_02433	gene	1953	yheS			
PCOCLAEF_02433	CDS	1953	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
PCOCLAEF_02434	gene	648	rex			
PCOCLAEF_02434	CDS	648	rex		COG2344	Redox-sensing transcriptional repressor Rex
PCOCLAEF_02435	gene	198				
PCOCLAEF_02435	CDS	198				hypothetical protein
PCOCLAEF_02436	gene	687				
PCOCLAEF_02436	CDS	687				hypothetical protein
PCOCLAEF_02437	gene	285	groS			
PCOCLAEF_02437	CDS	285	groS		COG0234	10 kDa chaperonin
PCOCLAEF_02438	gene	1629	groL			
PCOCLAEF_02438	CDS	1629	groL		COG0459	60 kDa chaperonin
PCOCLAEF_02439	gene	1011	cbh			
PCOCLAEF_02439	CDS	1011	cbh	3.5.1.24		Choloylglycine hydrolase
PCOCLAEF_02440	gene	210				
PCOCLAEF_02440	CDS	210				hypothetical protein
PCOCLAEF_02441	gene	393				
PCOCLAEF_02441	CDS	393				hypothetical protein
PCOCLAEF_02442	gene	387	mscL			
PCOCLAEF_02442	CDS	387	mscL		COG1970	Large-conductance mechanosensitive channel
PCOCLAEF_02443	gene	192				
PCOCLAEF_02443	CDS	192				hypothetical protein
PCOCLAEF_02444	gene	1626	ycnJ			
PCOCLAEF_02444	CDS	1626	ycnJ		COG1276	Copper transport protein YcnJ
PCOCLAEF_02445	gene	618	ycnI			
PCOCLAEF_02445	CDS	618	ycnI		COG4549	putative protein YcnI
PCOCLAEF_02446	gene	642	yiiM			
PCOCLAEF_02446	CDS	642	yiiM		COG2258	Protein YiiM
PCOCLAEF_02447	gene	744				
PCOCLAEF_02447	CDS	744				hypothetical protein
PCOCLAEF_02448	gene	918	ctaA			
PCOCLAEF_02448	CDS	918	ctaA	1.3.-.-		Heme A synthase
PCOCLAEF_02449	gene	906	ctaB2			
PCOCLAEF_02449	CDS	906	ctaB2	2.5.1.141	COG0109	Protoheme IX farnesyltransferase 2
PCOCLAEF_02450	gene	1056				
PCOCLAEF_02450	CDS	1056				hypothetical protein
PCOCLAEF_02451	gene	450				
PCOCLAEF_02451	CDS	450				hypothetical protein
PCOCLAEF_02452	gene	282				
PCOCLAEF_02452	CDS	282				hypothetical protein
PCOCLAEF_02453	gene	558	rsmD			
PCOCLAEF_02453	CDS	558	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
PCOCLAEF_02454	gene	483	coaD			
PCOCLAEF_02454	CDS	483	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
PCOCLAEF_02455	gene	1041	ylbL			
PCOCLAEF_02455	CDS	1041	ylbL		COG3480	putative protein YlbL
PCOCLAEF_02456	gene	2241	uvrA_2			
PCOCLAEF_02456	CDS	2241	uvrA_2		COG0178	UvrABC system protein A
PCOCLAEF_02457	gene	1173	tmcAL			
PCOCLAEF_02457	CDS	1173	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
PCOCLAEF_02458	gene	537				
PCOCLAEF_02458	CDS	537				hypothetical protein
PCOCLAEF_02459	gene	174	rpmF_2			
PCOCLAEF_02459	CDS	174	rpmF_2			50S ribosomal protein L32
PCOCLAEF_02460	gene	894	panE			
PCOCLAEF_02460	CDS	894	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
PCOCLAEF_02461	gene	387				
PCOCLAEF_02461	CDS	387				hypothetical protein
PCOCLAEF_02462	gene	1815	sgrR_2			
PCOCLAEF_02462	CDS	1815	sgrR_2		COG4533	HTH-type transcriptional regulator SgrR
PCOCLAEF_02463	gene	1248	mdrP_1			
PCOCLAEF_02463	CDS	1248	mdrP_1			Na(+), Li(+), K(+)/H(+) antiporter
PCOCLAEF_02464	gene	381	mraZ			
PCOCLAEF_02464	CDS	381	mraZ			Transcriptional regulator MraZ
PCOCLAEF_02465	gene	939	rsmH			
PCOCLAEF_02465	CDS	939	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
PCOCLAEF_02466	gene	363	ftsL			
PCOCLAEF_02466	CDS	363	ftsL		COG4839	Cell division protein FtsL
PCOCLAEF_02467	gene	2217	pbpB			
PCOCLAEF_02467	CDS	2217	pbpB		COG0768	Penicillin-binding protein 2B
PCOCLAEF_02468	gene	1476	murE			
PCOCLAEF_02468	CDS	1476	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
PCOCLAEF_02469	gene	975	mraY			
PCOCLAEF_02469	CDS	975	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
PCOCLAEF_02470	gene	1368	murD			
PCOCLAEF_02470	CDS	1368	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
PCOCLAEF_02471	gene	1092	murG			
PCOCLAEF_02471	CDS	1092	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
PCOCLAEF_02472	gene	813	divIB			
PCOCLAEF_02472	CDS	813	divIB		COG1589	Cell division protein DivIB
PCOCLAEF_02473	gene	1281	ftsA_2			
PCOCLAEF_02473	CDS	1281	ftsA_2		COG0849	Cell division protein FtsA
PCOCLAEF_02474	gene	1176	ftsZ			
PCOCLAEF_02474	CDS	1176	ftsZ		COG0206	Cell division protein FtsZ
PCOCLAEF_02475	gene	690				
PCOCLAEF_02475	CDS	690			COG0325	Pyridoxal phosphate homeostasis protein
PCOCLAEF_02476	gene	459	sepF			
PCOCLAEF_02476	CDS	459	sepF		COG1799	Cell division protein SepF
PCOCLAEF_02477	gene	291				
PCOCLAEF_02477	CDS	291				hypothetical protein
PCOCLAEF_02478	gene	777				
PCOCLAEF_02478	CDS	777				hypothetical protein
PCOCLAEF_02479	gene	162				
PCOCLAEF_02479	CDS	162				hypothetical protein
PCOCLAEF_02480	gene	594				
PCOCLAEF_02480	CDS	594				hypothetical protein
PCOCLAEF_02481	gene	780	COQ3_2			
PCOCLAEF_02481	CDS	780	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
PCOCLAEF_02482	gene	1539				
PCOCLAEF_02482	CDS	1539				hypothetical protein
PCOCLAEF_02483	gene	2082				
PCOCLAEF_02483	CDS	2082				hypothetical protein
PCOCLAEF_02484	gene	1995				
PCOCLAEF_02484	CDS	1995				hypothetical protein
PCOCLAEF_02485	gene	474				
PCOCLAEF_02485	CDS	474				hypothetical protein
PCOCLAEF_02486	gene	486				
PCOCLAEF_02486	CDS	486				hypothetical protein
PCOCLAEF_02487	gene	306				
PCOCLAEF_02487	CDS	306				hypothetical protein
PCOCLAEF_02488	gene	267				
PCOCLAEF_02488	CDS	267				hypothetical protein
PCOCLAEF_02489	gene	1101	nadA			
PCOCLAEF_02489	CDS	1101	nadA	2.5.1.72	COG0379	Quinolinate synthase A
PCOCLAEF_02490	gene	846	nadC			
PCOCLAEF_02490	CDS	846	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
PCOCLAEF_02491	gene	1455	nadB			
PCOCLAEF_02491	CDS	1455	nadB	1.4.3.16	COG0029	L-aspartate oxidase
PCOCLAEF_02492	gene	1107	nifS			
PCOCLAEF_02492	CDS	1107	nifS	2.8.1.7	COG1104	Putative cysteine desulfurase NifS
PCOCLAEF_02493	gene	489	nadR			
PCOCLAEF_02493	CDS	489	nadR		COG1827	Transcription repressor NadR
PCOCLAEF_02494	gene	528	divIVA			
PCOCLAEF_02494	CDS	528	divIVA		COG3599	Septum site-determining protein DivIVA
PCOCLAEF_02495	gene	2766	ileS			
PCOCLAEF_02495	CDS	2766	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
PCOCLAEF_02496	gene	990	dapF			
PCOCLAEF_02496	CDS	990	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
PCOCLAEF_02497	gene	696				
PCOCLAEF_02497	CDS	696				hypothetical protein
PCOCLAEF_02498	gene	201	cspD_1			
PCOCLAEF_02498	CDS	201	cspD_1		COG1278	Cold shock protein CspD
PCOCLAEF_02499	gene	3099				
PCOCLAEF_02499	CDS	3099				hypothetical protein
PCOCLAEF_02500	gene	2658	mngB_4			
PCOCLAEF_02500	CDS	2658	mngB_4	3.2.1.-	COG0383	Mannosylglycerate hydrolase
PCOCLAEF_02501	gene	1305				
PCOCLAEF_02501	CDS	1305				hypothetical protein
PCOCLAEF_02502	gene	612	yesV			
PCOCLAEF_02502	CDS	612	yesV		COG5578	putative protein YesV
PCOCLAEF_02503	gene	1740				
PCOCLAEF_02503	CDS	1740				hypothetical protein
PCOCLAEF_02504	gene	1485	rssB			
PCOCLAEF_02504	CDS	1485	rssB			Regulator of RpoS
PCOCLAEF_02505	gene	930	yteP			
PCOCLAEF_02505	CDS	930	yteP		COG4209	putative multiple-sugar transport system permease YteP
PCOCLAEF_02506	gene	972	araQ_3			
PCOCLAEF_02506	CDS	972	araQ_3		COG0395	L-arabinose transport system permease protein AraQ
PCOCLAEF_02507	gene	1458				
