locus_tag	ftype	length_bp	gene	EC_number	COG	product
PPDLKKOL_05550	gene	1014	hemB			
PPDLKKOL_05550	CDS	1014	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
PPDLKKOL_05551	gene	2211	ppk			
PPDLKKOL_05551	CDS	2211	ppk	2.7.4.1		Polyphosphate kinase
PPDLKKOL_05552	gene	1506	ppx			
PPDLKKOL_05552	CDS	1506	ppx	3.6.1.11	COG0248	Exopolyphosphatase
PPDLKKOL_05553	gene	327	trxA			
PPDLKKOL_05553	CDS	327	trxA		COG0526	Thioredoxin 1
PPDLKKOL_05554	gene	1260	rho			
PPDLKKOL_05554	CDS	1260	rho	3.6.4.-	COG1158	Transcription termination factor Rho
PPDLKKOL_05555	gene	1989				
PPDLKKOL_05555	CDS	1989				hypothetical protein
PPDLKKOL_05556	gene	1467	ubiD			
PPDLKKOL_05556	CDS	1467	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
PPDLKKOL_05557	gene	969	ascD			
PPDLKKOL_05557	CDS	969	ascD	1.17.1.-		CDP-6-deoxy-L-threo-D-glycero-4-hexulose-3-dehydrase reductase
PPDLKKOL_05558	gene	1347	glpT_2			
PPDLKKOL_05558	CDS	1347	glpT_2		COG2271	Glycerol-3-phosphate transporter
PPDLKKOL_05559	gene	978	qorA_2			
PPDLKKOL_05559	CDS	978	qorA_2	1.6.5.5	COG0604	Quinone oxidoreductase 1
PPDLKKOL_05560	gene	420				
PPDLKKOL_05560	CDS	420				hypothetical protein
PPDLKKOL_05561	gene	1074	mdtA_6			
PPDLKKOL_05561	CDS	1074	mdtA_6			Multidrug resistance protein MdtA
PPDLKKOL_05562	gene	2751	rbbA			
PPDLKKOL_05562	CDS	2751	rbbA		COG0842	Ribosome-associated ATPase
PPDLKKOL_05563	gene	1125	yhhJ			
PPDLKKOL_05563	CDS	1125	yhhJ		COG0842	Inner membrane transport permease YhhJ
PPDLKKOL_05564	gene	459				
PPDLKKOL_05564	CDS	459				hypothetical protein
PPDLKKOL_05565	gene	132				
PPDLKKOL_05565	CDS	132				hypothetical protein
PPDLKKOL_05566	gene	612	ygfA			
PPDLKKOL_05566	CDS	612	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
PPDLKKOL_05567	gene	315	zapA			
PPDLKKOL_05567	CDS	315	zapA		COG3027	Cell division protein ZapA
PPDLKKOL_05568	gene	210				
PPDLKKOL_05568	CDS	210				hypothetical protein
PPDLKKOL_05569	gene	498				
PPDLKKOL_05569	CDS	498				hypothetical protein
PPDLKKOL_05570	gene	1335	pepP			
PPDLKKOL_05570	CDS	1335	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
PPDLKKOL_05571	gene	1185	ubiH			
PPDLKKOL_05571	CDS	1185	ubiH	1.14.13.-	COG0654	2-octaprenyl-6-methoxyphenol hydroxylase
PPDLKKOL_05572	gene	483				
PPDLKKOL_05572	CDS	483				hypothetical protein
PPDLKKOL_05573	gene	1218	ubiI			
PPDLKKOL_05573	CDS	1218	ubiI	1.14.13.240	COG0654	2-octaprenylphenol hydroxylase
PPDLKKOL_05574	gene	822				
PPDLKKOL_05574	CDS	822				hypothetical protein
PPDLKKOL_05575	gene	1194	ynfM_1			
PPDLKKOL_05575	CDS	1194	ynfM_1			Inner membrane transport protein YnfM
PPDLKKOL_05576	gene	915	benM_3			
PPDLKKOL_05576	CDS	915	benM_3			HTH-type transcriptional regulator BenM
PPDLKKOL_05577	gene	999				
PPDLKKOL_05577	CDS	999			COG1840	putative binding protein component of ABC iron transporter
PPDLKKOL_05578	gene	1620				
PPDLKKOL_05578	CDS	1620				hypothetical protein
PPDLKKOL_05579	gene	1083	gcvT_2			
PPDLKKOL_05579	CDS	1083	gcvT_2	2.1.2.10	COG0404	Aminomethyltransferase
PPDLKKOL_05580	gene	429	gcvH_2			
PPDLKKOL_05580	CDS	429	gcvH_2		COG0509	Glycine cleavage system H protein
PPDLKKOL_05581	gene	2877	gcvP_2			
PPDLKKOL_05581	CDS	2877	gcvP_2	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
PPDLKKOL_05582	gene	330				
PPDLKKOL_05582	CDS	330				hypothetical protein
PPDLKKOL_05583	gene	453	ybbJ			
PPDLKKOL_05583	CDS	453	ybbJ		COG1585	Inner membrane protein YbbJ
PPDLKKOL_05584	gene	1785				
PPDLKKOL_05584	CDS	1785				hypothetical protein
PPDLKKOL_05585	gene	1365	ygiF			
PPDLKKOL_05585	CDS	1365	ygiF	3.6.1.25	COG3025	Inorganic triphosphatase
PPDLKKOL_05586	gene	678				
PPDLKKOL_05586	CDS	678				hypothetical protein
PPDLKKOL_05587	gene	1269				
PPDLKKOL_05587	CDS	1269				hypothetical protein
PPDLKKOL_05588	gene	1155	argE_2			
PPDLKKOL_05588	CDS	1155	argE_2	3.5.1.16		Acetylornithine deacetylase
PPDLKKOL_05589	gene	702				
PPDLKKOL_05589	CDS	702				hypothetical protein
PPDLKKOL_05590	gene	1299	argA			
PPDLKKOL_05590	CDS	1299	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
PPDLKKOL_05591	gene	1584	gshA_2			
PPDLKKOL_05591	CDS	1584	gshA_2	6.3.2.2	COG2918	Glutamate--cysteine ligase
PPDLKKOL_05592	gene	390	paaI			
PPDLKKOL_05592	CDS	390	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
PPDLKKOL_05593	gene	2340	yhgF			
PPDLKKOL_05593	CDS	2340	yhgF		COG2183	Protein YhgF
PPDLKKOL_05594	gene	744	ompR_4			
PPDLKKOL_05594	CDS	744	ompR_4			Transcriptional regulatory protein OmpR
PPDLKKOL_05595	gene	1320	envZ			
PPDLKKOL_05595	CDS	1320	envZ	2.7.13.3		Osmolarity sensor protein EnvZ
PPDLKKOL_05596	gene	924				
PPDLKKOL_05596	CDS	924		3.4.17.13	COG1619	Murein tetrapeptide carboxypeptidase
PPDLKKOL_05597	gene	906	rimK			
PPDLKKOL_05597	CDS	906	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
PPDLKKOL_05598	gene	501				
PPDLKKOL_05598	CDS	501				hypothetical protein
PPDLKKOL_05599	gene	396	hslR			
PPDLKKOL_05599	CDS	396	hslR		COG1188	Heat shock protein 15
PPDLKKOL_05600	gene	804	lpxT			
PPDLKKOL_05600	CDS	804	lpxT	2.7.4.29		Lipid A 1-diphosphate synthase
PPDLKKOL_05601	gene	894	hslO			
PPDLKKOL_05601	CDS	894	hslO		COG1281	33 kDa chaperonin
PPDLKKOL_05602	gene	1542	pckA			
PPDLKKOL_05602	CDS	1542	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
PPDLKKOL_05603	gene	357				
PPDLKKOL_05603	CDS	357				hypothetical protein
PPDLKKOL_05604	gene	309				
PPDLKKOL_05604	CDS	309				IS3 family transposase IS222
PPDLKKOL_05605	gene	822				
PPDLKKOL_05605	CDS	822				IS3 family transposase IS222
PPDLKKOL_05606	gene	603	drgA			
PPDLKKOL_05606	CDS	603	drgA			Protein DrgA
PPDLKKOL_05607	gene	909	nodD2_2			
PPDLKKOL_05607	CDS	909	nodD2_2			Nodulation protein D 2
PPDLKKOL_05608	gene	1236	fadB_4			
PPDLKKOL_05608	CDS	1236	fadB_4		COG1024	Fatty acid oxidation complex subunit alpha
PPDLKKOL_05609	gene	1791	dmdC_6			
PPDLKKOL_05609	CDS	1791	dmdC_6	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
PPDLKKOL_05610	gene	1164	adh1			
PPDLKKOL_05610	CDS	1164	adh1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
PPDLKKOL_05611	gene	444				
PPDLKKOL_05611	CDS	444				hypothetical protein
PPDLKKOL_05612	gene	558	aroQ			
PPDLKKOL_05612	CDS	558	aroQ	5.4.99.5	COG1605	Monofunctional chorismate mutase
PPDLKKOL_05613	gene	216	csrA_3			
PPDLKKOL_05613	CDS	216	csrA_3			Translational regulator CsrA
PPDLKKOL_05614	gene	408				
PPDLKKOL_05614	CDS	408				hypothetical protein
PPDLKKOL_05615	gene	516				
PPDLKKOL_05615	CDS	516				hypothetical protein
PPDLKKOL_05616	gene	2322				
PPDLKKOL_05616	CDS	2322		1.-.-.-	COG0243	putative oxidoreductase
PPDLKKOL_05617	gene	840	fdhD			
PPDLKKOL_05617	CDS	840	fdhD		COG1526	Sulfur carrier protein FdhD
PPDLKKOL_05618	gene	882	cynR_4			
PPDLKKOL_05618	CDS	882	cynR_4			HTH-type transcriptional regulator CynR
PPDLKKOL_05619	gene	438	kbp			
PPDLKKOL_05619	CDS	438	kbp		COG1652	Potassium binding protein Kbp
PPDLKKOL_05620	gene	666	yrfG			
PPDLKKOL_05620	CDS	666	yrfG	3.1.3.5	COG1011	GMP/IMP nucleotidase YrfG
PPDLKKOL_05621	gene	567	nudE			
PPDLKKOL_05621	CDS	567	nudE	3.6.1.-	COG0494	ADP compounds hydrolase NudE
PPDLKKOL_05622	gene	822	cysQ			
PPDLKKOL_05622	CDS	822	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
PPDLKKOL_05623	gene	1905	fabY			
PPDLKKOL_05623	CDS	1905	fabY	2.3.1.180	COG0304	Beta-ketoacyl-[acyl-carrier-protein] synthase FabY
PPDLKKOL_05624	gene	933	arcC1			
PPDLKKOL_05624	CDS	933	arcC1	2.7.2.2		Carbamate kinase 1
PPDLKKOL_05625	gene	1011	arcB			
PPDLKKOL_05625	CDS	1011	arcB	2.1.3.3	COG0078	Ornithine carbamoyltransferase, catabolic
PPDLKKOL_05626	gene	1257	arcA_1			
PPDLKKOL_05626	CDS	1257	arcA_1	3.5.3.6	COG2235	Arginine deiminase
PPDLKKOL_05627	gene	1449	arcD			
PPDLKKOL_05627	CDS	1449	arcD		COG0531	Arginine/ornithine antiporter
PPDLKKOL_05628	gene	1284	dctM_2			
PPDLKKOL_05628	CDS	1284	dctM_2		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
PPDLKKOL_05629	gene	633	dctQ_2			
PPDLKKOL_05629	CDS	633	dctQ_2		COG3090	C4-dicarboxylate TRAP transporter small permease protein DctQ
PPDLKKOL_05630	gene	996	dctP_2			
PPDLKKOL_05630	CDS	996	dctP_2		COG1638	C4-dicarboxylate-binding periplasmic protein DctP
PPDLKKOL_05631	gene	1389	dctD_3			
PPDLKKOL_05631	CDS	1389	dctD_3			C4-dicarboxylate transport transcriptional regulatory protein DctD
PPDLKKOL_05632	gene	1800	dctB_2			
PPDLKKOL_05632	CDS	1800	dctB_2	2.7.13.3		C4-dicarboxylate transport sensor protein DctB
PPDLKKOL_05633	gene	546	rmlC			
PPDLKKOL_05633	CDS	546	rmlC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
PPDLKKOL_05634	gene	882	rfbA			
PPDLKKOL_05634	CDS	882	rfbA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 1
PPDLKKOL_05635	gene	909	rfbD			
PPDLKKOL_05635	CDS	909	rfbD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
PPDLKKOL_05636	gene	1059	rfbB			
PPDLKKOL_05636	CDS	1059	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
PPDLKKOL_05637	gene	1044				
PPDLKKOL_05637	CDS	1044				hypothetical protein
PPDLKKOL_05638	gene	996				
PPDLKKOL_05638	CDS	996				hypothetical protein
PPDLKKOL_05639	gene	930				
PPDLKKOL_05639	CDS	930				hypothetical protein
PPDLKKOL_05640	gene	1320	intA_2			
PPDLKKOL_05640	CDS	1320	intA_2		COG0582	Prophage integrase IntA
PPDLKKOL_05641	gene	76				
PPDLKKOL_05641	tRNA	76				tRNA-Thr(tgt)
PPDLKKOL_05642	gene	1530	farB_3			
PPDLKKOL_05642	CDS	1530	farB_3			Fatty acid resistance protein FarB
PPDLKKOL_05643	gene	1185	emrA_5			
PPDLKKOL_05643	CDS	1185	emrA_5		COG1566	Multidrug export protein EmrA
PPDLKKOL_05644	gene	1479	ttgI_5			
PPDLKKOL_05644	CDS	1479	ttgI_5			Toluene efflux pump outer membrane protein TtgI
PPDLKKOL_05645	gene	471	marR			
PPDLKKOL_05645	CDS	471	marR		COG1846	Multiple antibiotic resistance protein MarR
PPDLKKOL_05646	gene	1221				
PPDLKKOL_05646	CDS	1221				hypothetical protein
PPDLKKOL_05647	gene	693	occM_2			
PPDLKKOL_05647	CDS	693	occM_2			Octopine transport system permease protein OccM
PPDLKKOL_05648	gene	696	hisQ_3			
PPDLKKOL_05648	CDS	696	hisQ_3		COG4215	Histidine transport system permease protein HisQ
PPDLKKOL_05649	gene	753	artJ			
PPDLKKOL_05649	CDS	753	artJ		COG0834	ABC transporter arginine-binding protein 1
PPDLKKOL_05650	gene	774	occP			
PPDLKKOL_05650	CDS	774	occP			Octopine permease ATP-binding protein P
PPDLKKOL_05651	gene	690				
PPDLKKOL_05651	CDS	690				hypothetical protein
PPDLKKOL_05652	gene	738	fabG_12			
PPDLKKOL_05652	CDS	738	fabG_12	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
PPDLKKOL_05653	gene	76				
PPDLKKOL_05653	tRNA	76				tRNA-Phe(gaa)
PPDLKKOL_05654	gene	1083	ydgJ			
PPDLKKOL_05654	CDS	1083	ydgJ	1.-.-.-	COG0673	putative oxidoreductase YdgJ
PPDLKKOL_05655	gene	273				
PPDLKKOL_05655	CDS	273			COG2924	putative Fe(2+)-trafficking protein
PPDLKKOL_05656	gene	1068	mutY			
PPDLKKOL_05656	CDS	1068	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
PPDLKKOL_05657	gene	2253				
PPDLKKOL_05657	CDS	2253				hypothetical protein
PPDLKKOL_05658	gene	1107	lhgD_2			
PPDLKKOL_05658	CDS	1107	lhgD_2	1.1.5.-	COG0579	L-2-hydroxyglutarate dehydrogenase
PPDLKKOL_05659	gene	237				
PPDLKKOL_05659	CDS	237				hypothetical protein
PPDLKKOL_05660	gene	399	panZ			
PPDLKKOL_05660	CDS	399	panZ			PanD regulatory factor
PPDLKKOL_05661	gene	594	hisB			
PPDLKKOL_05661	CDS	594	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
PPDLKKOL_05662	gene	639	hisH			
PPDLKKOL_05662	CDS	639	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
PPDLKKOL_05663	gene	261				
PPDLKKOL_05663	CDS	261				hypothetical protein
PPDLKKOL_05664	gene	738	hisA			
PPDLKKOL_05664	CDS	738	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
PPDLKKOL_05665	gene	771	hisF			
PPDLKKOL_05665	CDS	771	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
PPDLKKOL_05666	gene	747				
PPDLKKOL_05666	CDS	747				hypothetical protein
PPDLKKOL_05667	gene	753				
PPDLKKOL_05667	CDS	753				hypothetical protein
PPDLKKOL_05668	gene	756				
PPDLKKOL_05668	CDS	756				hypothetical protein
PPDLKKOL_05669	gene	1482				
PPDLKKOL_05669	CDS	1482				hypothetical protein
PPDLKKOL_05670	gene	774				
PPDLKKOL_05670	CDS	774				hypothetical protein
PPDLKKOL_05671	gene	1311	ctpB			
PPDLKKOL_05671	CDS	1311	ctpB	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
PPDLKKOL_05672	gene	1437	envC			
PPDLKKOL_05672	CDS	1437	envC		COG4942	Murein hydrolase activator EnvC
PPDLKKOL_05673	gene	819				
PPDLKKOL_05673	CDS	819				hypothetical protein
PPDLKKOL_05674	gene	1548	gpmI			
PPDLKKOL_05674	CDS	1548	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
PPDLKKOL_05675	gene	420	yibN			
PPDLKKOL_05675	CDS	420	yibN		COG0607	putative protein YibN
PPDLKKOL_05676	gene	255	grxC			
PPDLKKOL_05676	CDS	255	grxC		COG0695	Glutaredoxin 3
PPDLKKOL_05677	gene	492	secB			
PPDLKKOL_05677	CDS	492	secB		COG1952	Protein-export protein SecB
PPDLKKOL_05678	gene	462	trmL			
PPDLKKOL_05678	CDS	462	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
PPDLKKOL_05679	gene	351				
PPDLKKOL_05679	CDS	351				hypothetical protein
PPDLKKOL_05680	gene	1431	glnG			
PPDLKKOL_05680	CDS	1431	glnG		COG2204	DNA-binding transcriptional regulator NtrC
PPDLKKOL_05681	gene	1077	glnL			
PPDLKKOL_05681	CDS	1077	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
PPDLKKOL_05682	gene	573				
PPDLKKOL_05682	CDS	573				hypothetical protein
PPDLKKOL_05683	gene	522				
PPDLKKOL_05683	CDS	522				hypothetical protein
PPDLKKOL_05684	gene	2208				
PPDLKKOL_05684	CDS	2208				hypothetical protein
PPDLKKOL_05685	gene	405				
PPDLKKOL_05685	CDS	405				hypothetical protein
PPDLKKOL_05686	gene	1410	glnA_2			
PPDLKKOL_05686	CDS	1410	glnA_2	6.3.1.2	COG0174	Glutamine synthetase
PPDLKKOL_05687	gene	1455	thiI			
PPDLKKOL_05687	CDS	1455	thiI	2.8.1.4	COG0301	tRNA sulfurtransferase
PPDLKKOL_05688	gene	1818	typA			
PPDLKKOL_05688	CDS	1818	typA		COG1217	GTP-binding protein TypA/BipA
PPDLKKOL_05689	gene	426	soxR_2			
PPDLKKOL_05689	CDS	426	soxR_2		COG0789	Redox-sensitive transcriptional activator SoxR
PPDLKKOL_05690	gene	585				
PPDLKKOL_05690	CDS	585				hypothetical protein
PPDLKKOL_05691	gene	3606				
PPDLKKOL_05691	CDS	3606				hypothetical protein
PPDLKKOL_05692	gene	1395				
PPDLKKOL_05692	CDS	1395				hypothetical protein
PPDLKKOL_05693	gene	1941	estA			
PPDLKKOL_05693	CDS	1941	estA	3.1.1.1	COG3240	Esterase EstA
PPDLKKOL_05694	gene	531	gloA_3			
PPDLKKOL_05694	CDS	531	gloA_3	4.4.1.5		Lactoylglutathione lyase
PPDLKKOL_05695	gene	1011	fbp_2			
PPDLKKOL_05695	CDS	1011	fbp_2	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
PPDLKKOL_05696	gene	603				
PPDLKKOL_05696	CDS	603				hypothetical protein
PPDLKKOL_05697	gene	258				
PPDLKKOL_05697	CDS	258				hypothetical protein
PPDLKKOL_05698	gene	570	blc			
PPDLKKOL_05698	CDS	570	blc		COG3040	Outer membrane lipoprotein Blc
PPDLKKOL_05699	gene	1362				
PPDLKKOL_05699	CDS	1362		3.5.4.32	COG0402	8-oxoguanine deaminase
PPDLKKOL_05700	gene	753	nagR_3			
PPDLKKOL_05700	CDS	753	nagR_3		COG2188	HTH-type transcriptional repressor NagR
PPDLKKOL_05701	gene	591	ves			
PPDLKKOL_05701	CDS	591	ves			Protein Ves
PPDLKKOL_05702	gene	1023	ousX			
PPDLKKOL_05702	CDS	1023	ousX		COG2113	Glycine betaine-binding periplasmic protein OusX
PPDLKKOL_05703	gene	939				
PPDLKKOL_05703	CDS	939				hypothetical protein
PPDLKKOL_05704	gene	798				
PPDLKKOL_05704	CDS	798				hypothetical protein
PPDLKKOL_05705	gene	1680	hutU			
PPDLKKOL_05705	CDS	1680	hutU	4.2.1.49	COG2987	Urocanate hydratase
PPDLKKOL_05706	gene	1443				
PPDLKKOL_05706	CDS	1443				hypothetical protein
PPDLKKOL_05707	gene	1530	hutH_1			
PPDLKKOL_05707	CDS	1530	hutH_1	4.3.1.3	COG2986	Histidine ammonia-lyase
PPDLKKOL_05708	gene	1404	proY_2			
PPDLKKOL_05708	CDS	1404	proY_2		COG1113	Proline-specific permease ProY
PPDLKKOL_05709	gene	969				
PPDLKKOL_05709	CDS	969				hypothetical protein
PPDLKKOL_05710	gene	852	opuAB_2			
PPDLKKOL_05710	CDS	852	opuAB_2		COG4176	Glycine betaine transport system permease protein OpuAB
PPDLKKOL_05711	gene	831	ousV			
PPDLKKOL_05711	CDS	831	ousV		COG4175	Glycine betaine/choline transport system ATP-binding protein OusV
PPDLKKOL_05712	gene	1533	hutH_2			
PPDLKKOL_05712	CDS	1533	hutH_2	4.3.1.3	COG2986	Histidine ammonia-lyase
PPDLKKOL_05713	gene	1209	hutI			
PPDLKKOL_05713	CDS	1209	hutI	3.5.2.7	COG1228	Imidazolonepropionase
PPDLKKOL_05714	gene	801				
PPDLKKOL_05714	CDS	801				hypothetical protein
PPDLKKOL_05715	gene	2373				
PPDLKKOL_05715	CDS	2373				hypothetical protein
PPDLKKOL_05716	gene	2238				
PPDLKKOL_05716	CDS	2238		2.7.8.-		Cardiolipin synthase
PPDLKKOL_05717	gene	825				
PPDLKKOL_05717	CDS	825				hypothetical protein
PPDLKKOL_05718	gene	879				
PPDLKKOL_05718	CDS	879				hypothetical protein
PPDLKKOL_05719	gene	882				
PPDLKKOL_05719	CDS	882				hypothetical protein
PPDLKKOL_05720	gene	909				
PPDLKKOL_05720	CDS	909				hypothetical protein
PPDLKKOL_05721	gene	1251	dadA1_2			
PPDLKKOL_05721	CDS	1251	dadA1_2	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
PPDLKKOL_05722	gene	351	yabJ_4			
PPDLKKOL_05722	CDS	351	yabJ_4	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
PPDLKKOL_05723	gene	900	gltI_2			
PPDLKKOL_05723	CDS	900	gltI_2		COG0834	Glutamate/aspartate import solute-binding protein
PPDLKKOL_05724	gene	477				
PPDLKKOL_05724	CDS	477				hypothetical protein
PPDLKKOL_05725	gene	972	pip			
PPDLKKOL_05725	CDS	972	pip	3.4.11.5		Proline iminopeptidase
PPDLKKOL_05726	gene	438	dtd			
PPDLKKOL_05726	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
PPDLKKOL_05727	gene	1578	mdoG			
PPDLKKOL_05727	CDS	1578	mdoG		COG3131	Glucans biosynthesis protein G
PPDLKKOL_05728	gene	2586	opgH			
PPDLKKOL_05728	CDS	2586	opgH	2.4.1.-	COG2943	Glucans biosynthesis glucosyltransferase H
PPDLKKOL_05729	gene	801	fliY_2			
PPDLKKOL_05729	CDS	801	fliY_2		COG0834	L-cystine-binding protein FliY
PPDLKKOL_05730	gene	963				
PPDLKKOL_05730	CDS	963				hypothetical protein
PPDLKKOL_05731	gene	735	glnQ_4			
PPDLKKOL_05731	CDS	735	glnQ_4	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
PPDLKKOL_05732	gene	462				
PPDLKKOL_05732	CDS	462				hypothetical protein
PPDLKKOL_05733	gene	1944	mcpQ_3			
PPDLKKOL_05733	CDS	1944	mcpQ_3		COG0840	Methyl-accepting chemotaxis protein McpQ
PPDLKKOL_05734	gene	708				
PPDLKKOL_05734	CDS	708				hypothetical protein
PPDLKKOL_05735	gene	804	tatC			
PPDLKKOL_05735	CDS	804	tatC		COG0805	Sec-independent protein translocase protein TatC
PPDLKKOL_05736	gene	426	tatB			
PPDLKKOL_05736	CDS	426	tatB			Sec-independent protein translocase protein TatB
PPDLKKOL_05737	gene	249	tatA			
PPDLKKOL_05737	CDS	249	tatA		COG1826	Sec-independent protein translocase protein TatA
PPDLKKOL_05738	gene	336	hisE			
PPDLKKOL_05738	CDS	336	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
PPDLKKOL_05739	gene	405	hisI			
PPDLKKOL_05739	CDS	405	hisI	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
PPDLKKOL_05740	gene	1602	ubiB			
PPDLKKOL_05740	CDS	1602	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
PPDLKKOL_05741	gene	627	ubiJ_2			
PPDLKKOL_05741	CDS	627	ubiJ_2			Ubiquinone biosynthesis accessory factor UbiJ
PPDLKKOL_05742	gene	771	ubiE			
PPDLKKOL_05742	CDS	771	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
PPDLKKOL_05743	gene	276				
PPDLKKOL_05743	CDS	276				hypothetical protein
PPDLKKOL_05744	gene	417				
PPDLKKOL_05744	CDS	417				hypothetical protein
PPDLKKOL_05745	gene	918				
PPDLKKOL_05745	CDS	918				hypothetical protein
PPDLKKOL_05746	gene	618				
PPDLKKOL_05746	CDS	618				hypothetical protein
PPDLKKOL_05747	gene	1683	phaC_1			
PPDLKKOL_05747	CDS	1683	phaC_1	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
PPDLKKOL_05748	gene	858	catD_4			
PPDLKKOL_05748	CDS	858	catD_4	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
PPDLKKOL_05749	gene	1680	phaC_2			
PPDLKKOL_05749	CDS	1680	phaC_2	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
PPDLKKOL_05750	gene	372				
PPDLKKOL_05750	CDS	372				hypothetical protein
PPDLKKOL_05751	gene	1344	hslU			
PPDLKKOL_05751	CDS	1344	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
PPDLKKOL_05752	gene	534	hslV			
PPDLKKOL_05752	CDS	534	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
PPDLKKOL_05753	gene	696	ftsN_2			
PPDLKKOL_05753	CDS	696	ftsN_2			Cell division protein FtsN
PPDLKKOL_05754	gene	1764	argS			
PPDLKKOL_05754	CDS	1764	argS	6.1.1.19		Arginine--tRNA ligase
PPDLKKOL_05755	gene	2220	priA			
PPDLKKOL_05755	CDS	2220	priA	3.6.4.-	COG1198	Primosomal protein N'
PPDLKKOL_05756	gene	216	rpmE			
PPDLKKOL_05756	CDS	216	rpmE		COG0254	50S ribosomal protein L31
PPDLKKOL_05757	gene	768				
PPDLKKOL_05757	CDS	768				hypothetical protein
PPDLKKOL_05758	gene	1440	bepA_2			
PPDLKKOL_05758	CDS	1440	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
PPDLKKOL_05759	gene	1269	maeB			
PPDLKKOL_05759	CDS	1269	maeB	1.1.1.40	COG0281	NADP-dependent malic enzyme
PPDLKKOL_05760	gene	2472	mrcA			
PPDLKKOL_05760	CDS	2472	mrcA		COG5009	Penicillin-binding protein 1A
PPDLKKOL_05761	gene	1065	ftsA_2			
PPDLKKOL_05761	CDS	1065	ftsA_2			Cell division protein FtsA
PPDLKKOL_05762	gene	597				
PPDLKKOL_05762	CDS	597				hypothetical protein
PPDLKKOL_05763	gene	624				
PPDLKKOL_05763	CDS	624				hypothetical protein
PPDLKKOL_05764	gene	525				
PPDLKKOL_05764	CDS	525				hypothetical protein
PPDLKKOL_05765	gene	2145	pilQ			
PPDLKKOL_05765	CDS	2145	pilQ			Type IV pilus biogenesis and competence protein PilQ
PPDLKKOL_05766	gene	519	aroK			
PPDLKKOL_05766	CDS	519	aroK	2.7.1.71	COG0703	Shikimate kinase 1
PPDLKKOL_05767	gene	1107	aroB			
PPDLKKOL_05767	CDS	1107	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
PPDLKKOL_05768	gene	1650	damX			
PPDLKKOL_05768	CDS	1650	damX			Cell division protein DamX
PPDLKKOL_05769	gene	4446	gltB			
PPDLKKOL_05769	CDS	4446	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
PPDLKKOL_05770	gene	1434	gltD_2			
