locus_tag	ftype	length_bp	gene	EC_number	COG	product
FAOADFNE_03413	gene	1242	preT			
FAOADFNE_03413	CDS	1242	preT	1.3.1.1	COG0493	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT
FAOADFNE_03414	gene	1236	preA			
FAOADFNE_03414	CDS	1236	preA	1.3.1.1	COG0167	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
FAOADFNE_03415	gene	1011	mglC			
FAOADFNE_03415	CDS	1011	mglC		COG4211	Galactoside transport system permease protein MglC
FAOADFNE_03416	gene	666	mglA_1			
FAOADFNE_03416	CDS	666	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
FAOADFNE_03417	gene	813	mglA_2			
FAOADFNE_03417	CDS	813	mglA_2	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
FAOADFNE_03418	gene	999	mglB			
FAOADFNE_03418	CDS	999	mglB		COG1879	D-galactose-binding periplasmic protein
FAOADFNE_03419	gene	1023	galS_2			
FAOADFNE_03419	CDS	1023	galS_2		COG1609	HTH-type transcriptional regulator GalS
FAOADFNE_03420	gene	1161				
FAOADFNE_03420	CDS	1161				hypothetical protein
FAOADFNE_03421	gene	669	folE			
FAOADFNE_03421	CDS	669	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
FAOADFNE_03422	gene	858	yeiG			
FAOADFNE_03422	CDS	858	yeiG	3.1.2.12	COG0627	S-formylglutathione hydrolase YeiG
FAOADFNE_03423	gene	390				
FAOADFNE_03423	CDS	390				hypothetical protein
FAOADFNE_03424	gene	1368	sdaA_2			
FAOADFNE_03424	CDS	1368	sdaA_2	4.3.1.17	COG1760	L-serine dehydratase 1
FAOADFNE_03425	gene	888				
FAOADFNE_03425	CDS	888		3.1.3.3	COG0560	Phosphoserine phosphatase
FAOADFNE_03426	gene	1323	uhpC_2			
FAOADFNE_03426	CDS	1323	uhpC_2		COG2271	Membrane sensor protein UhpC
FAOADFNE_03427	gene	1992	cirA			
FAOADFNE_03427	CDS	1992	cirA		COG4771	Colicin I receptor
FAOADFNE_03428	gene	114				
FAOADFNE_03428	CDS	114				hypothetical protein
FAOADFNE_03429	gene	1470	lysP			
FAOADFNE_03429	CDS	1470	lysP		COG0833	Lysine-specific permease
FAOADFNE_03430	gene	864	cmpR			
FAOADFNE_03430	CDS	864	cmpR		COG0583	HTH-type transcriptional activator CmpR
FAOADFNE_03431	gene	1050				
FAOADFNE_03431	CDS	1050				hypothetical protein
FAOADFNE_03432	gene	858	nfo			
FAOADFNE_03432	CDS	858	nfo	3.1.21.2	COG0648	Endonuclease 4
FAOADFNE_03433	gene	1689	fruA_3			
FAOADFNE_03433	CDS	1689	fruA_3		COG1299	PTS system fructose-specific EIIB'BC component
FAOADFNE_03434	gene	939	lacC			
FAOADFNE_03434	CDS	939	lacC	2.7.1.144		Tagatose-6-phosphate kinase
FAOADFNE_03435	gene	1131	fruB			
FAOADFNE_03435	CDS	1131	fruB		COG1925	Multiphosphoryl transfer protein
FAOADFNE_03436	gene	108				
FAOADFNE_03436	CDS	108				hypothetical protein
FAOADFNE_03437	gene	1182	setB			
FAOADFNE_03437	CDS	1182	setB			Sugar efflux transporter B
FAOADFNE_03438	gene	666				
FAOADFNE_03438	CDS	666				hypothetical protein
FAOADFNE_03439	gene	255				
FAOADFNE_03439	CDS	255				hypothetical protein
FAOADFNE_03440	gene	573	yeiP			
FAOADFNE_03440	CDS	573	yeiP		COG0231	Elongation factor P-like protein
FAOADFNE_03441	gene	987	yeiR			
FAOADFNE_03441	CDS	987	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
FAOADFNE_03442	gene	720	lpxT			
FAOADFNE_03442	CDS	720	lpxT	2.7.4.29	COG0671	Lipid A 1-diphosphate synthase
FAOADFNE_03443	gene	573	mepS_2			
FAOADFNE_03443	CDS	573	mepS_2	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
FAOADFNE_03444	gene	477				
FAOADFNE_03444	CDS	477				hypothetical protein
FAOADFNE_03445	gene	1140	pdeN			
FAOADFNE_03445	CDS	1140	pdeN	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
FAOADFNE_03446	gene	1806				
FAOADFNE_03446	CDS	1806				hypothetical protein
FAOADFNE_03447	gene	1095	yejB			
FAOADFNE_03447	CDS	1095	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
FAOADFNE_03448	gene	1026	yejE			
FAOADFNE_03448	CDS	1026	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
FAOADFNE_03449	gene	1590	yejF			
FAOADFNE_03449	CDS	1590	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
FAOADFNE_03450	gene	345	yejG			
FAOADFNE_03450	CDS	345	yejG			putative protein YejG
FAOADFNE_03451	gene	1191	bcr			
FAOADFNE_03451	CDS	1191	bcr			Bicyclomycin resistance protein
FAOADFNE_03452	gene	696	rsuA			
FAOADFNE_03452	CDS	696	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
FAOADFNE_03453	gene	1761	radD			
FAOADFNE_03453	CDS	1761	radD	3.6.4.12	COG1061	Putative DNA repair helicase RadD
FAOADFNE_03454	gene	285	rplY			
FAOADFNE_03454	CDS	285	rplY		COG1825	50S ribosomal protein L25
FAOADFNE_03455	gene	621				
FAOADFNE_03455	CDS	621				hypothetical protein
FAOADFNE_03456	gene	1008	yejK			
FAOADFNE_03456	CDS	1008	yejK		COG3081	Nucleoid-associated protein YejK
FAOADFNE_03457	gene	228				
FAOADFNE_03457	CDS	228				hypothetical protein
FAOADFNE_03458	gene	1761	yejM			
FAOADFNE_03458	CDS	1761	yejM		COG3083	Inner membrane protein YejM
FAOADFNE_03459	gene	77				
FAOADFNE_03459	tRNA	77				tRNA-Pro(ggg)
FAOADFNE_03460	gene	375	sspH2_1			
FAOADFNE_03460	CDS	375	sspH2_1	2.3.2.27	COG4886	E3 ubiquitin-protein ligase SspH2
FAOADFNE_03461	gene	1836	sspH2_2			
FAOADFNE_03461	CDS	1836	sspH2_2	2.3.2.27	COG4886	E3 ubiquitin-protein ligase SspH2
FAOADFNE_03462	gene	405				
FAOADFNE_03462	CDS	405				hypothetical protein
FAOADFNE_03463	gene	792				
FAOADFNE_03463	CDS	792				hypothetical protein
FAOADFNE_03464	gene	378				
FAOADFNE_03464	CDS	378				hypothetical protein
FAOADFNE_03465	gene	558				
FAOADFNE_03465	CDS	558				hypothetical protein
FAOADFNE_03466	gene	648	narL_2			
FAOADFNE_03466	CDS	648	narL_2		COG2197	Nitrate/nitrite response regulator protein NarL
FAOADFNE_03467	gene	423	ccmH_3			
FAOADFNE_03467	CDS	423	ccmH_3		COG3088	Cytochrome c-type biogenesis protein CcmH
FAOADFNE_03468	gene	387	ccmH_4			
FAOADFNE_03468	CDS	387	ccmH_4		COG3088	Cytochrome c-type biogenesis protein CcmH
FAOADFNE_03469	gene	558	dsbE_2			
FAOADFNE_03469	CDS	558	dsbE_2		COG0526	Thiol:disulfide interchange protein DsbE
FAOADFNE_03470	gene	1932	ccmF_2			
FAOADFNE_03470	CDS	1932	ccmF_2		COG1138	Cytochrome c-type biogenesis protein CcmF
FAOADFNE_03471	gene	480	ccmE_2			
FAOADFNE_03471	CDS	480	ccmE_2		COG2332	Cytochrome c-type biogenesis protein CcmE
FAOADFNE_03472	gene	213	ccmD			
FAOADFNE_03472	CDS	213	ccmD		COG3114	Heme exporter protein D
FAOADFNE_03473	gene	747	ccmC			
FAOADFNE_03473	CDS	747	ccmC		COG0755	Heme exporter protein C
FAOADFNE_03474	gene	657	ccmB			
FAOADFNE_03474	CDS	657	ccmB		COG2386	Heme exporter protein B
FAOADFNE_03475	gene	618	ccmA			
FAOADFNE_03475	CDS	618	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
FAOADFNE_03476	gene	603	napC			
FAOADFNE_03476	CDS	603	napC		COG3005	Cytochrome c-type protein NapC
FAOADFNE_03477	gene	450	napB			
FAOADFNE_03477	CDS	450	napB		COG3043	Periplasmic nitrate reductase, electron transfer subunit
FAOADFNE_03478	gene	870	napH			
FAOADFNE_03478	CDS	870	napH		COG0348	Ferredoxin-type protein NapH
FAOADFNE_03479	gene	696	napG			
FAOADFNE_03479	CDS	696	napG		COG1145	Ferredoxin-type protein NapG
FAOADFNE_03480	gene	2487	napA			
FAOADFNE_03480	CDS	2487	napA	1.9.6.1	COG0243	Periplasmic nitrate reductase
FAOADFNE_03481	gene	264	napD			
FAOADFNE_03481	CDS	264	napD		COG3062	Chaperone NapD
FAOADFNE_03482	gene	492	napF_1			
FAOADFNE_03482	CDS	492	napF_1		COG1145	Ferredoxin-type protein NapF
FAOADFNE_03483	gene	132				
FAOADFNE_03483	CDS	132				hypothetical protein
FAOADFNE_03484	gene	507	eco			
FAOADFNE_03484	CDS	507	eco		COG4574	Ecotin
FAOADFNE_03485	gene	1644	yojI			
FAOADFNE_03485	CDS	1644	yojI		COG4615	ABC transporter ATP-binding/permease protein YojI
FAOADFNE_03486	gene	651	alkB			
FAOADFNE_03486	CDS	651	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
FAOADFNE_03487	gene	1059	ada			
FAOADFNE_03487	CDS	1059	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
FAOADFNE_03488	gene	1053	apbE			
FAOADFNE_03488	CDS	1053	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
FAOADFNE_03489	gene	1137	ompC_2			
FAOADFNE_03489	CDS	1137	ompC_2		COG3203	Outer membrane porin C
FAOADFNE_03490	gene	2670	rcsD			
FAOADFNE_03490	CDS	2670	rcsD	2.7.2.-	COG2198	Phosphotransferase RcsD
FAOADFNE_03491	gene	651	rcsB			
FAOADFNE_03491	CDS	651	rcsB		COG2197	Transcriptional regulatory protein RcsB
FAOADFNE_03492	gene	2847	rcsC_2			
FAOADFNE_03492	CDS	2847	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
FAOADFNE_03493	gene	2637	gyrA			
FAOADFNE_03493	CDS	2637	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
FAOADFNE_03494	gene	1203	rspA_2			
FAOADFNE_03494	CDS	1203	rspA_2	4.2.1.-	COG4948	D-galactonate dehydratase family member RspA
FAOADFNE_03495	gene	846	ttuB_3			
FAOADFNE_03495	CDS	846	ttuB_3			Putative tartrate transporter
FAOADFNE_03496	gene	507				
FAOADFNE_03496	CDS	507				hypothetical protein
FAOADFNE_03497	gene	885				
FAOADFNE_03497	CDS	885				hypothetical protein
FAOADFNE_03498	gene	729	ubiG			
FAOADFNE_03498	CDS	729	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
FAOADFNE_03499	gene	2286	nrdA			
FAOADFNE_03499	CDS	2286	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
FAOADFNE_03500	gene	1131	nrdB			
FAOADFNE_03500	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
FAOADFNE_03501	gene	255				
FAOADFNE_03501	CDS	255				hypothetical protein
FAOADFNE_03502	gene	1218	cntE			
FAOADFNE_03502	CDS	1218	cntE			Staphylopine export protein
FAOADFNE_03503	gene	879	gltC_2			
FAOADFNE_03503	CDS	879	gltC_2			HTH-type transcriptional regulator GltC
FAOADFNE_03504	gene	1071	glpQ			
FAOADFNE_03504	CDS	1071	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
FAOADFNE_03505	gene	1359	glpT			
FAOADFNE_03505	CDS	1359	glpT		COG2271	Glycerol-3-phosphate transporter
FAOADFNE_03506	gene	1629	glpA			
FAOADFNE_03506	CDS	1629	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
FAOADFNE_03507	gene	1260	glpB			
FAOADFNE_03507	CDS	1260	glpB	1.1.5.3	COG3075	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
FAOADFNE_03508	gene	1191	glpC			
FAOADFNE_03508	CDS	1191	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
FAOADFNE_03509	gene	1023	sseL			
FAOADFNE_03509	CDS	1023	sseL	3.4.22.-		Deubiquitinase SseL
FAOADFNE_03510	gene	177				
FAOADFNE_03510	CDS	177				hypothetical protein
FAOADFNE_03511	gene	804	rhmA			
FAOADFNE_03511	CDS	804	rhmA	4.1.2.53	COG3836	2-keto-3-deoxy-L-rhamnonate aldolase
FAOADFNE_03512	gene	1290	rhmT			
FAOADFNE_03512	CDS	1290	rhmT			Inner membrane transport protein RhmT
FAOADFNE_03513	gene	1206	rhmD			
FAOADFNE_03513	CDS	1206	rhmD	4.2.1.90	COG4948	L-rhamnonate dehydratase
FAOADFNE_03514	gene	783	rhmR_2			
FAOADFNE_03514	CDS	783	rhmR_2		COG1414	putative HTH-type transcriptional regulator RhmR
FAOADFNE_03515	gene	1197	pncC_2			
FAOADFNE_03515	CDS	1197	pncC_2	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
FAOADFNE_03516	gene	567				
FAOADFNE_03516	CDS	567				hypothetical protein
FAOADFNE_03517	gene	426	nudI			
FAOADFNE_03517	CDS	426	nudI	3.6.1.9	COG0494	Nucleoside triphosphatase NudI
FAOADFNE_03518	gene	606	ais			
FAOADFNE_03518	CDS	606	ais	3.1.3.-		Lipopolysaccharide core heptose(II)-phosphate phosphatase
FAOADFNE_03519	gene	1140	arnB			
FAOADFNE_03519	CDS	1140	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
FAOADFNE_03520	gene	984	arnC			
FAOADFNE_03520	CDS	984	arnC	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
FAOADFNE_03521	gene	1170	arnA_1			
FAOADFNE_03521	CDS	1170	arnA_1		COG0223	Bifunctional polymyxin resistance protein ArnA
FAOADFNE_03522	gene	861	arnA_2			
FAOADFNE_03522	CDS	861	arnA_2		COG0223	Bifunctional polymyxin resistance protein ArnA
FAOADFNE_03523	gene	900	arnD			
FAOADFNE_03523	CDS	900	arnD	3.5.1.-	COG0726	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
FAOADFNE_03524	gene	1647	arnT			
FAOADFNE_03524	CDS	1647	arnT	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
FAOADFNE_03525	gene	336	arnE			
FAOADFNE_03525	CDS	336	arnE		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
FAOADFNE_03526	gene	378	arnF			
FAOADFNE_03526	CDS	378	arnF		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
FAOADFNE_03527	gene	234	pmrD			
FAOADFNE_03527	CDS	234	pmrD			Signal transduction protein PmrD
FAOADFNE_03528	gene	1368	menE			
FAOADFNE_03528	CDS	1368	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
FAOADFNE_03529	gene	963	menC			
FAOADFNE_03529	CDS	963	menC	4.2.1.113	COG1441	o-succinylbenzoate synthase
FAOADFNE_03530	gene	858	menB			
FAOADFNE_03530	CDS	858	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
FAOADFNE_03531	gene	759	menH_1			
FAOADFNE_03531	CDS	759	menH_1	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
FAOADFNE_03532	gene	1671	menD			
FAOADFNE_03532	CDS	1671	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
FAOADFNE_03533	gene	1296	menF			
FAOADFNE_03533	CDS	1296	menF	5.4.4.2	COG1169	Isochorismate synthase MenF
FAOADFNE_03534	gene	306	elaB			
FAOADFNE_03534	CDS	306	elaB		COG4575	Protein ElaB
FAOADFNE_03535	gene	462	elaA			
FAOADFNE_03535	CDS	462	elaA		COG2153	Protein ElaA
FAOADFNE_03536	gene	918	rbn			
FAOADFNE_03536	CDS	918	rbn	3.1.-.-	COG1234	Ribonuclease BN
FAOADFNE_03537	gene	1002	cheV			
FAOADFNE_03537	CDS	1002	cheV		COG0784	Chemotaxis protein CheV
FAOADFNE_03538	gene	1782				
FAOADFNE_03538	CDS	1782				hypothetical protein
FAOADFNE_03539	gene	207				
FAOADFNE_03539	CDS	207				hypothetical protein
FAOADFNE_03540	gene	1458	nuoN			
FAOADFNE_03540	CDS	1458	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
FAOADFNE_03541	gene	1530	nuoM			
FAOADFNE_03541	CDS	1530	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
FAOADFNE_03542	gene	1842	nuoL			
FAOADFNE_03542	CDS	1842	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
FAOADFNE_03543	gene	303	nuoK			
FAOADFNE_03543	CDS	303	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
FAOADFNE_03544	gene	555	nuoJ			
FAOADFNE_03544	CDS	555	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
FAOADFNE_03545	gene	543	nuoI			
FAOADFNE_03545	CDS	543	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
FAOADFNE_03546	gene	978	nuoH			
FAOADFNE_03546	CDS	978	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
FAOADFNE_03547	gene	2727	nuoG			
FAOADFNE_03547	CDS	2727	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
FAOADFNE_03548	gene	1338	nuoF			
FAOADFNE_03548	CDS	1338	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
FAOADFNE_03549	gene	501	nuoE			
FAOADFNE_03549	CDS	501	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
FAOADFNE_03550	gene	1803	nuoC			
FAOADFNE_03550	CDS	1803	nuoC	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D
FAOADFNE_03551	gene	663	nuoB			
FAOADFNE_03551	CDS	663	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
FAOADFNE_03552	gene	444	ndhC			
FAOADFNE_03552	CDS	444	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
FAOADFNE_03553	gene	939	hdfR_2			
FAOADFNE_03553	CDS	939	hdfR_2			HTH-type transcriptional regulator HdfR
FAOADFNE_03554	gene	1215	alaA			
FAOADFNE_03554	CDS	1215	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
FAOADFNE_03555	gene	600	yfbR			
FAOADFNE_03555	CDS	600	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
FAOADFNE_03556	gene	1827				
FAOADFNE_03556	CDS	1827				hypothetical protein
FAOADFNE_03557	gene	660	hxpA			
FAOADFNE_03557	CDS	660	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
FAOADFNE_03558	gene	495				
FAOADFNE_03558	CDS	495				hypothetical protein
FAOADFNE_03559	gene	456				
FAOADFNE_03559	CDS	456				hypothetical protein
FAOADFNE_03560	gene	1203	ackA			
FAOADFNE_03560	CDS	1203	ackA	2.7.2.1	COG0282	Acetate kinase
FAOADFNE_03561	gene	2145	pta			
FAOADFNE_03561	CDS	2145	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
FAOADFNE_03562	gene	1521				
FAOADFNE_03562	CDS	1521				hypothetical protein
FAOADFNE_03563	gene	954	aptB			
FAOADFNE_03563	CDS	954	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
FAOADFNE_03564	gene	831	aptA			
FAOADFNE_03564	CDS	831	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
FAOADFNE_03565	gene	1392	ulaA_3			
FAOADFNE_03565	CDS	1392	ulaA_3		COG3037	Ascorbate-specific PTS system EIIC component
FAOADFNE_03566	gene	273				
FAOADFNE_03566	CDS	273				hypothetical protein
FAOADFNE_03567	gene	444	ulaC_3			
FAOADFNE_03567	CDS	444	ulaC_3		COG1762	Ascorbate-specific PTS system EIIA component
FAOADFNE_03568	gene	1020	gntR_4			
FAOADFNE_03568	CDS	1020	gntR_4			HTH-type transcriptional regulator GntR
FAOADFNE_03569	gene	555	yfcD			
FAOADFNE_03569	CDS	555	yfcD	3.6.-.-		putative Nudix hydrolase YfcD
FAOADFNE_03570	gene	552	yfcE			
FAOADFNE_03570	CDS	552	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
FAOADFNE_03571	gene	645	yfcF			
FAOADFNE_03571	CDS	645	yfcF	2.5.1.18	COG0625	Glutathione S-transferase YfcF
FAOADFNE_03572	gene	648	yfcG			
FAOADFNE_03572	CDS	648	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
FAOADFNE_03573	gene	894				
FAOADFNE_03573	CDS	894				Epimerase family protein
FAOADFNE_03574	gene	774	hisP			
FAOADFNE_03574	CDS	774	hisP		COG4598	Histidine transport ATP-binding protein HisP
FAOADFNE_03575	gene	708	hisM			
FAOADFNE_03575	CDS	708	hisM		COG4160	Histidine transport system permease protein HisM
FAOADFNE_03576	gene	687	hisQ			
FAOADFNE_03576	CDS	687	hisQ		COG4215	Histidine transport system permease protein HisQ
FAOADFNE_03577	gene	783	hisJ			
FAOADFNE_03577	CDS	783	hisJ		COG0834	Histidine-binding periplasmic protein
FAOADFNE_03578	gene	783	argT			
FAOADFNE_03578	CDS	783	argT		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
FAOADFNE_03579	gene	570	ubiX			
FAOADFNE_03579	CDS	570	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
FAOADFNE_03580	gene	1407	rocC			
FAOADFNE_03580	CDS	1407	rocC		COG0833	Amino-acid permease RocC
FAOADFNE_03581	gene	1104	orr			
FAOADFNE_03581	CDS	1104	orr	5.1.1.12	COG3457	Ornithine racemase
FAOADFNE_03582	gene	1422	gadC			
FAOADFNE_03582	CDS	1422	gadC		COG0531	Glutamate/gamma-aminobutyrate antiporter
FAOADFNE_03583	gene	1398	lysA_1			
FAOADFNE_03583	CDS	1398	lysA_1	4.1.1.20	COG0019	Diaminopimelate decarboxylase
FAOADFNE_03584	gene	1428	rocR			
FAOADFNE_03584	CDS	1428	rocR		COG3829	Arginine utilization regulatory protein RocR
FAOADFNE_03585	gene	1518	purF			
FAOADFNE_03585	CDS	1518	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
FAOADFNE_03586	gene	489	cvpA			
FAOADFNE_03586	CDS	489	cvpA		COG1286	Colicin V production protein
FAOADFNE_03587	gene	675	dedD			
FAOADFNE_03587	CDS	675	dedD			Cell division protein DedD
FAOADFNE_03588	gene	1269	folC			
FAOADFNE_03588	CDS	1269	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
FAOADFNE_03589	gene	915	accD			
FAOADFNE_03589	CDS	915	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
FAOADFNE_03590	gene	660	dedA			
FAOADFNE_03590	CDS	660	dedA		COG0586	Protein DedA
FAOADFNE_03591	gene	813	truA			
FAOADFNE_03591	CDS	813	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
FAOADFNE_03592	gene	1014	usg			
FAOADFNE_03592	CDS	1014	usg		COG0136	USG-1 protein
FAOADFNE_03593	gene	1137	pdxB			
FAOADFNE_03593	CDS	1137	pdxB	1.1.1.290	COG0111	Erythronate-4-phosphate dehydrogenase
FAOADFNE_03594	gene	1002	flk			
FAOADFNE_03594	CDS	1002	flk			Flagellar regulator flk
FAOADFNE_03595	gene	1179	yfcJ			
FAOADFNE_03595	CDS	1179	yfcJ			putative MFS-type transporter YfcJ
FAOADFNE_03596	gene	375				
FAOADFNE_03596	CDS	375				hypothetical protein
FAOADFNE_03597	gene	249				
FAOADFNE_03597	CDS	249				hypothetical protein
FAOADFNE_03598	gene	369				
FAOADFNE_03598	CDS	369				hypothetical protein
FAOADFNE_03599	gene	519				
FAOADFNE_03599	CDS	519				hypothetical protein
FAOADFNE_03600	gene	657				
FAOADFNE_03600	CDS	657				hypothetical protein
FAOADFNE_03601	gene	1215	fabB			
FAOADFNE_03601	CDS	1215	fabB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
FAOADFNE_03602	gene	2001	mnmC			
FAOADFNE_03602	CDS	2001	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
FAOADFNE_03603	gene	276				
FAOADFNE_03603	CDS	276				hypothetical protein
FAOADFNE_03604	gene	549	epmC			
FAOADFNE_03604	CDS	549	epmC	1.14.-.-	COG3101	Elongation factor P hydroxylase
FAOADFNE_03605	gene	810	yfcA			
FAOADFNE_03605	CDS	810	yfcA		COG0730	putative membrane transporter protein YfcA
FAOADFNE_03606	gene	825	mepA			
FAOADFNE_03606	CDS	825	mepA	3.4.24.-	COG3770	Penicillin-insensitive murein endopeptidase
FAOADFNE_03607	gene	1086	aroC			
FAOADFNE_03607	CDS	1086	aroC	4.2.3.5	COG0082	Chorismate synthase
FAOADFNE_03608	gene	933	prmB			
FAOADFNE_03608	CDS	933	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
FAOADFNE_03609	gene	552	mutS2			
FAOADFNE_03609	CDS	552	mutS2	3.1.-.-		Endonuclease MutS2
FAOADFNE_03610	gene	486	sixA			
FAOADFNE_03610	CDS	486	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
FAOADFNE_03611	gene	2148	fadJ			
FAOADFNE_03611	CDS	2148	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
FAOADFNE_03612	gene	1311	fadI			
FAOADFNE_03612	CDS	1311	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
FAOADFNE_03613	gene	285				
FAOADFNE_03613	CDS	285				hypothetical protein
FAOADFNE_03614	gene	1308	fadL			
FAOADFNE_03614	CDS	1308	fadL		COG2067	Long-chain fatty acid transport protein
FAOADFNE_03615	gene	756	mlaA			
FAOADFNE_03615	CDS	756	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
FAOADFNE_03616	gene	75				
FAOADFNE_03616	tRNA	75				tRNA-Arg(cct)
FAOADFNE_03617	gene	939	pla			
FAOADFNE_03617	CDS	939	pla	3.4.23.48		Coagulase/fibrinolysin
FAOADFNE_03618	gene	96				
FAOADFNE_03618	CDS	96				hypothetical protein
FAOADFNE_03619	gene	1251	dctD			
FAOADFNE_03619	CDS	1251	dctD			C4-dicarboxylate transport transcriptional regulatory protein DctD
FAOADFNE_03620	gene	1179	pgtB_1			
FAOADFNE_03620	CDS	1179	pgtB_1	2.7.13.3	COG4192	Phosphoglycerate transport system sensor protein PgtB
FAOADFNE_03621	gene	834	pgtB_2			
FAOADFNE_03621	CDS	834	pgtB_2	2.7.13.3	COG4192	Phosphoglycerate transport system sensor protein PgtB
FAOADFNE_03622	gene	1275	pgtC			
FAOADFNE_03622	CDS	1275	pgtC		COG1840	Phosphoglycerate transport regulatory protein PgtC
FAOADFNE_03623	gene	1392	pgtP			
FAOADFNE_03623	CDS	1392	pgtP		COG2271	Phosphoglycerate transporter protein
